Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d
ENRG,Energi & Tambang,1720,1.2,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | ADX25 | RSI49*,18,49.2,25.0,12.8,DN,100,-17.9,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,32.7,1500,2090,1555,1995,2202,2408,9.6,16.0,1.67,6060,10423200,1000000,TRENDING,Bull,Bull,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",34545493.51653278,-0.10076532728415309,-189972992.4290625,NO,1509177,2595784440.0,0.27,548791976,26346230250,False,-0.8,153591213,355205608,610953645760.0,192077191,0.42,0.27,RETAIL_DOMINANT,548791976,reported,26346230250,45315516268544,-0.15,NEGATIVE,2,0.0,TIDAK DIUJI,0.41,0.4,50.58,64.09
SMCB,Industri Dasar & Logam,775,1.3,HINDARI,LOW_LIQ,Macro_Defensive- | PER_Murah* | PBV_Murah | W+M** | Entry* | KC-LO,18,100.0,0.0,,DN,100,0.0,BELOW,NONE,NONE,BEARISH,0.0,775,775,775,775,775,775,0.0,0.0,0.0,0,0,0,RANGING,Bull,Bull,NEUTRAL,50,NEUTRAL,0.0,0.0,0.0,NO,593926,460292650.0,0.5,118785261,9019381973,False,0.0,0,76616494,59377782850.0,41574841,0.78,0.5,RETAIL_DOMINANT,118785261,reported,9019381973,6990021001216,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,100.0,0.0
HRUM,Energi & Tambang,1010,2.6,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | MACD+OBV** | RSI47* | Stoch38UP,17,47.5,9.7,38.1,UP,100,11.4,BELOW,CONTINUATION,NONE,BEARISH,7.9,975,1040,968,1081,1134,1187,4.2,7.0,1.67,23809,24047090,1000000,TRENDING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",662458.4747129893,-0.39215669312453566,-86089661.19047618,NO,6387765,6451642650.0,0.27,2322823974,13148556400,False,-0.8,15649870,1503447819,1518482297190.0,812988390,0.42,0.27,RETAIL_DOMINANT,2322823974,reported,13148556400,13280042024960,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,46.43,-14.502
LPKR,Konglomerat & Investasi,84,2.2,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | RSI47*,17,47.2,16.9,25.0,DN,100,-12.6,BELOW,REVERSAL,BEARISH_DIV,BEARISH,27.4,75,93,78,94,101,109,7.1,11.9,1.68,166666,13999944,1000000,RANGING,Bear,Bear,NEUTRAL,50,AD_FALLING,24913865.16784644,-0.04574665295615574,-89791992.85714245,NO,169113280,14205515520.0,0.5,33822656039,70877317769,False,0.0,106589233,21815613146,1832511504264.0,11837929613,0.78,0.5,RETAIL_DOMINANT,33822656039,reported,70877317769,5953694466048,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,42.24,-0.049
ITMG,Energi & Tambang,26200,0.9,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RSI48* | Stoch52UP,16,47.9,19.7,51.6,DN,100,-94.5,BELOW,CONTINUATION,NONE,BEARISH,8.8,25450,27775,25116,28007,29363,30719,4.1,6.9,1.68,922,24156400,1000000,RANGING,Bull,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-340363.8902832407,-0.2119123193888851,-8566740.751305223,NO,869509,22781135800.0,0.22,386448579,1123887100,False,-1.8,4148360,250322068,6558438181600.0,135257002,0.35,0.22,RETAIL_DOMINANT,386448579,reported,1123887100,29445842796544,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,41.79,-124.361
NIKL,Industri Dasar & Logam,284,2.4,HINDARI,LOW_LIQ,Macro_Defensive- | PBV_Mahal- | MACD+OBV** | RSI41* | Vol+OBV* | OBV+Trend,16,41.3,16.4,14.8,UP,100,-38.5,BELOW,CONTINUATION,NONE,BEARISH,16.5,276,314,263,319,345,371,7.4,12.3,1.66,47619,13523796,1000000,TRENDING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",506300.0198799409,-0.30758263106880046,-13355595.295815289,NO,1728141,490792044.0,0.27,628415084,2523350000,False,-0.8,1979890,406741664,115514632576.0,219945279,0.42,0.27,RETAIL_DOMINANT,628415084,reported,2523350000,716631375872,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,42.31,-5.803
ADMR,Energi & Tambang,1860,0.9,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | MACD+OBV** | RSI47* | OBV+Trend,16,46.9,10.8,37.3,UP,100,2.0,BELOW,CONTINUATION,NONE,BEARISH,15.0,1715,2010,1767,2015,2131,2247,5.0,8.3,1.66,10752,19998720,1000000,RANGING,Bull,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-4562018.95320636,-0.3093663097148637,-346174980.0179703,NO,13783069,25636508340.0,0.22,6125808552,40882331500,False,-1.8,55489666,3967992490,7380466031400.0,2144032993,0.35,0.22,RETAIL_DOMINANT,6125808552,reported,40882331500,76041137684480,0.0,NEUTRAL,2,0.0,TIDAK DIUJI,0.41,0.4,45.4,-16.368
PTBA,Energi & Tambang,2910,0.9,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RSI50* | W+M**,16,50.3,12.9,35.3,DN,100,-38.4,BELOW,CONTINUATION,NONE,BEARISH,5.2,2860,3000,2817,3065,3181,3297,3.2,5.3,1.66,10752,31288320,1000000,RANGING,Bull,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-1731438.2213537507,-0.17935896990190778,-42569119.76190472,NO,8498113,24729508830.0,0.22,3776939465,11514357245,False,-1.8,28851433,2446512540,7119351491400.0,1321928812,0.35,0.22,RETAIL_DOMINANT,3776939465,reported,11514357245,33506778415104,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,48.57,10.128
HOKI,Consumer & Retail,67,2.3,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Murah | MACD+OBV** | RSI46* | Stoch25UP,15,45.5,16.1,25.0,UP,100,-22.2,BELOW,CONTINUATION,NONE,BEARISH,9.3,65,71,64,72,76,80,4.5,7.5,1.67,333333,22333311,1000000,RANGING,Bear,Bear,NEUTRAL,50,AD_FALLING,5710412.903336376,-0.043047929152182446,-16305193.333333254,NO,14798251,991482817.0,0.5,2959650325,9677752680,False,0.0,27072796,1908974461,127901288887.0,1035877613,0.78,0.5,RETAIL_DOMINANT,2959650325,reported,9677752680,648409382912,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,45.54,-0.386
JSMR,Infrastruktur & Konstruksi,3140,2.3,HINDARI,LOW_LIQ,Macro_Defensive- | PER_Murah* | PBV_Murah | MACD* | RSI40* | Entry*,15,40.2,21.8,14.3,UP,69,-25.0,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,11.3,3000,3290,3050,3290,3402,3514,2.9,4.8,1.66,11111,34888540,1000000,RANGING,Bear,Bear,NEUTRAL,50,"AD_RISING, VWAP_BELOW_DELTA_NEG",174344.26814278588,-0.03917567848440015,1041081.5584415495,NO,7913619,24848763660.0,0.5,1582723973,7257871199,False,0.0,3257700,1020856964,3205490866960.0,553953390,0.78,0.5,RETAIL_DOMINANT,1582723973,reported,7257871199,22789715132416,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,42.92,-12.564
TMAS,Transportasi & Logistik,127,2.1,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | MACD+OBV** | RSI48* | OBV+Trend,15,47.7,22.8,22.2,UP,100,-15.2,BELOW,CONTINUATION,NONE,BEARISH,9.8,124,138,120,138,146,155,5.5,8.7,1.58,142857,18142839,1000000,RANGING,Bear,Bear,NEUTRAL,50,AD_FALLING,2404986.680534631,-0.2046857635370006,-40507468.57142854,NO,42429853,5388591331.0,0.5,8485970692,56868856000,False,0.0,9593130,5473451097,695128289319.0,2970089742,0.78,0.5,RETAIL_DOMINANT,8485970692,reported,56868856000,7222344548352,0.2,POSITIVE,5,0.0,TIDAK DIUJI,0.41,0.4,49.02,-0.563
CTRA,Properti & Real Estate,720,3.0,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RSI48* | Stoch40UP,15,47.8,21.5,40.0,DN,82,-45.3,BELOW,CONTINUATION,NONE,BULLISH,10.3,690,760,692,766,801,836,3.9,6.4,1.64,35714,25714080,1000000,RANGING,Bear,Bear,ACCUMULATION,40,"VPT_RISING, AD_RISING",1278376.6041618176,0.02328129751127395,15346309.523809522,NO,60464735,43534609200.0,0.7,8637819346,18535695255,False,0.8,12519843,5554117840,3998964844800.0,3023236771,1.09,0.7,RETAIL_DOMINANT,8637819346,reported,18535695255,13345699659776,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,40.27,-4.914
BMHS,Kesehatan,185,2.3,HINDARI,LOW_LIQ,Macro_Defensive- | PBV_Murah | MACD+OBV** | RSI47* | OBV+Trend | Entry*,15,46.7,11.9,33.3,UP,100,-29.6,BELOW,CONTINUATION,NONE,BEARISH,7.1,180,196,177,198,209,219,4.3,7.0,1.63,125000,23125000,1000000,RANGING,Bear,Bear,NEUTRAL,50,"AD_RISING, VPT_FALLING",-166304.14461641014,0.15277159262752943,231096.66666665673,NO,10225590,1891734150.0,0.5,2045118059,8603416176,False,0.0,1398976,1319101149,244033712565.0,715791320,0.78,0.5,RETAIL_DOMINANT,2045118059,reported,8603416176,1591632068608,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,46.66,-1.028
MBMA,Energi & Tambang,690,0.3,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | News_BULLISH*** | RSI45* | W+M**,15,45.4,10.9,34.6,DN,88,-76.8,BELOW,CONTINUATION,NONE,BEARISH,16.2,660,780,640,774,837,899,7.2,12.2,1.69,20000,13800000,1000000,RANGING,Bull,Bull,NEUTRAL,50,"VPT_RISING, AD_FALLING",298478.7704424858,-0.2183350015310326,-749983075.4761896,NO,63960287,44132598030.0,0.5,12792057487,107995419900,False,0.0,153913213,8250877080,5693105185200.0,4477220120,0.78,0.5,RETAIL_DOMINANT,12792057487,reported,107995419900,74516843724800,0.45,POSITIVE,3,0.0,TIDAK DIUJI,0.41,0.4,47.75,-10.695
ACES,Consumer & Retail,368,1.9,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | MACD+OBV** | RSI44*,12,44.4,24.7,34.5,UP,79,-2.1,BELOW,CONTINUATION,NONE,BEARISH,15.3,350,396,353,393,412,431,4.1,6.8,1.66,66666,24533088,1000000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",702841.0068806931,-0.24907662443374148,-198692033.44155848,NO,15404498,5668855264.0,0.22,6846443841,17120389700,False,-1.8,39453696,4434783999,1632000511632.0,2396255344,0.35,0.22,RETAIL_DOMINANT,6846443841,reported,17120389700,6300303360000,0.09,POSITIVE,5,0.0,TIDAK DIUJI,0.41,0.4,44.44,0.577
BBYB,Perbankan,316,1.8,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RSI48* | Stoch31UP,12,47.6,18.0,30.8,DN,100,-38.7,BELOW,CONTINUATION,NONE,BEARISH,17.3,294,340,296,349,374,399,6.3,10.4,1.65,50000,15800000,1000000,RANGING,Bear,Bear,NEUTRAL,50,AD_FALLING,4445100.22852999,-0.01912285528594313,-23977213.333333492,NO,33041776,10441201216.0,0.5,6608355256,13350482346,False,0.0,25993953,4262389141,1346914968556.0,2312924339,0.78,0.5,RETAIL_DOMINANT,6608355256,reported,13350482346,4218752335872,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,42.94,-2.853
DEWA,Energi & Tambang,500,0.4,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | RSI48* | OBV+Trend | W+M**,12,47.6,19.9,14.4,DN,83,-45.3,BELOW,CONTINUATION,NONE,BEARISH,23.8,468,580,461,564,613,661,7.8,12.8,1.64,25641,12820500,1000000,RANGING,Bull,Bull,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",136391333.28799105,-0.11720147896565834,-2601176463.7202997,NO,77226675,38613337500.0,0.27,28082427303,40687434244,False,-0.8,690819230,18176351072,9088175536000.0,9828849556,0.42,0.27,RETAIL_DOMINANT,28082427303,reported,40687434244,20343718674432,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,48.59,6.1
IRRA,Kesehatan,392,1.9,HINDARI,LOW_LIQ,Macro_Defensive- | PER_Murah* | PBV_Murah | RSI46* | Vol UP | OBV+Trend,12,46.4,19.5,21.4,DN,100,-60.6,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,5.2,382,402,378,415,433,451,3.6,5.9,1.64,71428,27999776,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",28962.86063669648,-0.2363480508127087,-3721312.3809523806,NO,561435,220082520.0,0.27,204158476,1507817400,False,-0.8,941610,132141575,51799497400.0,71455466,0.42,0.27,RETAIL_DOMINANT,204158476,reported,1507817400,591064399872,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,46.37,0.358
ADRO,Energi & Tambang,2440,0.4,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RSI47* | OBV+Trend,12,47.1,18.8,22.2,DN,71,-86.1,BELOW,CONTINUATION,NONE,BEARISH,7.2,2410,2560,2352,2587,2697,2808,3.6,6.0,1.67,11363,27725720,1000000,RANGING,Bull,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-1256082.4408552945,-0.280445635398498,-296998580.3174603,NO,26167985,63849883400.0,0.22,11630215568,28800494200,False,-1.8,81661776,7533472135,18381672009400.0,4070575448,0.35,0.22,RETAIL_DOMINANT,11630215568,reported,28800494200,70273206321152,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,43.83,17.267
BBRI,Perbankan,3070,1.8,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | ADX28 | RSI38,11,37.8,28.2,17.9,DN,71,-93.0,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,9.0,3033,3270,2981,3219,3330,3441,2.9,4.9,1.69,11235,34491450,1000000,TRENDING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-3466212.7567599695,-0.39528079239478364,-1887575275.7575788,NO,122374496,375689702720.0,0.17,69928283455,151559001603,False,-3.2,260432566,45331009750,139166199932500.0,24474899209,0.27,0.17,RETAIL_DOMINANT,69928283455,reported,151559001603,465286121652224,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,37.8,-56.975
ISSP,Industri Dasar & Logam,456,1.8,HINDARI,LOW_LIQ,Macro_Defensive- | PER_Murah* | PBV_Murah | RSI35 | Stoch21UP | Vol UP,11,35.1,15.7,20.8,DN,100,-192.8,BELOW,CONTINUATION,NONE,BEARISH,8.7,456,490,441,481,500,520,3.3,5.5,1.67,66666,30399696,1000000,RANGING,Bear,Bull,DISTRIBUTION,40,"AD_RISING, VOL_SPIKE_DOWN, VPT_FALLING",-162354.76626765938,0.0578996770993005,3326811.42857143,YES,6240787,2845798872.0,0.27,2269377305,7051478435,False,-0.8,987336,1468854462,669797634672.0,794282056,0.42,0.27,RETAIL_DOMINANT,2269377305,reported,7051478435,3215474294784,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,36.04,-3.036
DMMX,Teknologi & Telco,218,3.2,HINDARI,LOW_LIQ,Macro_Defensive- | RS_Strong* | MACD+OBV** | RSI44* | OBV+Trend | Entry*,11,44.2,15.0,29.4,UP,100,-9.1,BELOW,CONTINUATION,NONE,BEARISH,17.4,200,232,204,242,260,278,6.4,11.0,1.72,71428,15571304,1000000,TRENDING,Bear,Bear,ACCUMULATION,40,"CMF_POSITIVE, AD_RISING",351150.10319424176,0.29117125807861194,4404519.4108789805,NO,18213995,3970650910.0,0.7,2601999359,7259435200,False,0.8,615970,1673085589,364732658402.0,910699775,1.09,0.7,RETAIL_DOMINANT,2601999359,reported,7259435200,1582556774400,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,45.78,-2.418
NISP,Perbankan,1340,1.5,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | MACD* | RSI43*,10,42.9,24.4,29.6,UP,100,-43.8,BELOW,CONTINUATION,NONE,BEARISH,14.8,1305,1455,1301,1406,1455,1504,2.9,4.9,1.69,25641,34358940,1000000,RANGING,Bear,Bull,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-2539062.8377365954,-0.224958059401715,-35176699.607843034,NO,5982584,8016662560.0,0.17,3418619796,22945296972,False,-3.2,6000686,2216120284,2969601180560.0,1196516928,0.27,0.17,RETAIL_DOMINANT,3418619796,reported,22945296972,30746697793536,0.0,NEUTRAL,3,0.0,TIDAK DIUJI,0.41,0.4,40.69,-18.259
MTDL,Teknologi & Telco,575,3.0,HINDARI,LOW_LIQ,Macro_Defensive- | PER_Murah* | PBV_Murah | ADX26 | RSI47* | OBV+Trend,10,47.2,25.7,20.0,DN,100,-72.5,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,7.2,570,605,552,613,642,670,4.0,6.6,1.65,43478,24999850,1000000,RANGING,Bear,Bull,ACCUMULATION,40,"VPT_RISING, AD_RISING, VWAP_BELOW_DELTA_NEG",104739.90139624738,0.28097820276374524,12363303.333333328,NO,38078353,21895052975.0,0.7,5439764791,12276884585,False,0.8,1958360,3497768762,2011217038150.0,1903917676,1.09,0.7,RETAIL_DOMINANT,5439764791,reported,12276884585,7059208667136,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,47.18,4.977
KAEF,Consumer & Retail,480,1.0,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Murah | ADX35X | RSI47* | OBV+Trend,9,46.7,34.8,30.0,DN,100,-8.2,BELOW,REVERSAL,NONE,BEARISH,21.9,450,535,455,522,553,585,5.2,8.8,1.69,40000,19200000,1000000,RANGING,Bear,Bear,DISTRIBUTION,60,"CMF_NEGATIVE, AD_FALLING",163047.24250150338,-0.1031349940593068,-1627542.4007517034,NO,1274776,611892480.0,0.22,566567368,5566589677,False,-1.8,585913,366994014,176157126720.0,198298578,0.35,0.22,RETAIL_DOMINANT,566567368,reported,5566589677,2671963013120,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,42.42,5.175
AMRT,Consumer & Retail,1360,0.2,HINDARI,F,Macro_Defensive- | Sector_COLD- | RSI37 | Stoch21UP | Vol UP | Reversal,9,36.6,16.8,20.8,DN,82,-180.7,BELOW,REVERSAL,NONE,BEARISH,16.1,1325,1540,1284,1487,1583,1678,5.6,9.3,1.66,13157,17893520,1000000,TRENDING,Bear,Bear,DISTRIBUTION,40,"AD_RISING, VPT_FALLING, VWAP_BELOW_DELTA_NEG",-464666.8432204798,0.09868530746123673,20610190.87301576,NO,52222459,71022544240.0,0.27,18989985117,41140662600,False,-0.8,37179900,12291267868,16716124300480.0,6646494790,0.42,0.27,RETAIL_DOMINANT,18989985117,reported,41140662600,55951302328320,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,31.49,-42.109
ISAT,Teknologi & Telco,1985,1.2,HINDARI,F,Macro_Defensive- | PER_Murah* | RSI42* | Stoch30UP | KC-LO | Sentiment,9,42.5,19.5,29.5,DN,86,-90.9,BELOW,CONTINUATION,NONE,BEARISH,12.7,1950,2170,1890,2144,2263,2382,4.8,8.0,1.67,10526,20894110,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-533090.2029814003,-0.036010989941304,-3135256.0694860667,NO,23039818,45734038730.0,0.27,8378115670,32250810956,False,-0.8,12445000,5422735368,10764129705480.0,2932340484,0.42,0.27,RETAIL_DOMINANT,8378115670,reported,32250810956,64017859084288,0.13,POSITIVE,3,0.0,TIDAK DIUJI,0.41,0.4,38.45,-45.649
ADHI,Infrastruktur & Konstruksi,182,1.2,HINDARI,LOW_LIQ,Macro_Defensive- | PBV_Murah | MACD* | RSI37 | BullDiv | KC-LO,9,37.1,24.3,15.8,UP,100,-90.8,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,10.8,175,196,174,196,206,216,4.4,7.7,1.75,125000,22750000,1000000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-1065447.0745514575,-0.17177777421087476,-25661164.761904836,NO,6735818,1225918876.0,0.22,2993697329,8407608979,False,-1.8,7653826,1939167446,352928475172.0,1047794065,0.35,0.22,RETAIL_DOMINANT,2993697329,reported,8407608979,1530184859648,0.15,POSITIVE,2,0.0,TIDAK DIUJI,0.41,0.4,35.68,-6.755
ROTI,Consumer & Retail,650,1.4,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | News_BULLISH*** | ADX33X | RSI30,9,30.2,32.6,10.6,DN,100,-107.4,BELOW,NONE,NONE,BEARISH,15.7,650,729,631,682,705,729,2.9,4.9,1.69,52631,34210150,1000000,RANGING,Bear,Bear,NEUTRAL,50,AD_RISING,468467.6262381709,0.024801947725593805,3775171.428571493,NO,2350673,1527937450.0,0.5,470134676,5622275488,False,0.0,5256406,303236867,197103963550.0,164547136,0.78,0.5,RETAIL_DOMINANT,470134676,reported,5622275488,3654479249408,0.2,POSITIVE,1,0.0,TIDAK DIUJI,0.41,0.4,31.96,-6.538
STRK,Pantauan Khusus (High Volatility),112,1.3,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | MACD+OBV** | RSI43*,8,43.2,22.3,22.7,UP,100,5.1,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,36.3,94,123,104,125,136,146,7.1,11.6,1.63,125000,14000000,1000000,TRENDING,Bear,Bear,NEUTRAL,50,AD_RISING,11926419.121078886,0.17397740746492923,72307639.69780219,NO,20442251,2289532112.0,0.5,4088450337,10721835562,False,0.0,11716093,2637050469,295349652528.0,1430957617,0.78,0.5,RETAIL_DOMINANT,4088450337,reported,10721835562,1200845619200,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,44.18,-1.963
CUAN,Energi & Tambang,1300,0.8,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | News_BULLISH*** | RSI44*,8,44.1,23.5,12.3,DN,100,-29.2,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,47.0,1045,1590,1180,1501,1651,1802,9.2,15.5,1.68,8333,10832900,1000000,RANGING,Bear,Bear,NEUTRAL,50,AD_RISING,206773728.71826246,0.06955244383448783,966851868.6018653,NO,99116055,128850871500.0,0.5,19823211019,112414716000,False,0.0,359557820,12785971108,16621762440400.0,6938123856,0.78,0.5,RETAIL_DOMINANT,19823211019,reported,112414716000,146139131150336,0.3,POSITIVE,4,0.0,TIDAK DIUJI,0.41,0.4,42.89,5.33
WIKA,Infrastruktur & Konstruksi,204,0.8,HINDARI,LOW_LIQ,Macro_Defensive- | PBV_Murah | News_BULLISH*** | Entry* | KC-LO | Sentiment+,8,100.0,0.0,,DN,100,0.0,BELOW,NONE,NONE,BEARISH,0.0,204,204,204,204,204,204,0.0,0.0,0.0,0,0,0,RANGING,Bear,Bear,NEUTRAL,50,NEUTRAL,0.0,0.0,0.0,NO,14018982,2859872328.0,0.5,2803796498,39871963858,False,0.0,0,1808448742,368923543368.0,981328774,0.78,0.5,RETAIL_DOMINANT,2803796498,reported,39871963858,8133880578048,0.32,POSITIVE,3,0.0,TIDAK DIUJI,0.41,0.4,100.0,0.0
EMTK,Teknologi & Telco,815,1.3,HINDARI,F,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | RSI43* | KC-LO,8,43.4,19.0,11.1,DN,63,-33.2,BELOW,CONTINUATION,NONE,BEARISH,34.2,720,955,763,902,967,1033,6.4,10.7,1.67,19230,15672450,1000000,RANGING,Bear,Bear,NEUTRAL,50,AD_RISING,15616251.34465516,-0.007583178338225399,68215696.08225107,NO,87062704,70956103760.0,0.5,17412540904,61182504933,False,0.0,41167270,11231088884,9153337440460.0,6094389316,0.78,0.5,RETAIL_DOMINANT,17412540904,reported,61182504933,49863739834368,0.0,NEUTRAL,2,0.0,TIDAK DIUJI,0.41,0.4,44.87,8.758
BNLI,Konglomerat & Investasi,3100,1.3,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | RS_Strong* | MACD+OBV** | RSI44* | OBV+Trend,8,43.9,24.2,2.1,UP,100,-25.8,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,26.3,2800,3400,2890,3450,3713,3976,6.8,11.3,1.66,4761,14759100,1000000,TRENDING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",22511.811504668236,0.024379679621988563,-8066.718374218093,NO,133870,414997000.0,0.5,26774171,26880234,False,0.0,77736,17269342,53534960200.0,9370959,0.78,0.5,RETAIL_DOMINANT,26774171,reported,26880234,112162064302080,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,46.16,4.089
KLBF,Kesehatan,875,1.1,HINDARI,F,Macro_Defensive- | PER_Murah* | ADX31X | Vol UP | CCI-OS | KC-LO,7,28.7,31.2,10.3,DN,100,-144.2,BELOW,NONE,NONE,BEARISH,16.8,875,990,841,932,975,1018,3.9,6.5,1.67,29411,25734625,1000000,TRENDING,Bear,Bear,DISTRIBUTION,80,"VOL_SPIKE_DOWN, VPT_FALLING",-6514685.374120012,-0.2852918753707084,-245734968.37662315,YES,31580107,27632593625.0,0.17,18045775921,45286528610,False,-3.2,43539633,11698174242,10235902461750.0,6316021572,0.27,0.17,RETAIL_DOMINANT,18045775921,reported,45286528610,39625712205824,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,30.21,-32.441
