Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
ISSP,Industri Dasar & Logam,426,3.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,14,15,50,0,0,26.2,29.9,8.6,DN,100,-111.0,BELOW,CONTINUATION,NONE,BEARISH,20.8,426,488,409,454,475,496,4.0,6.6,1.65,5882,2505732,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-318752.1058623984,-0.14378343929067872,-3687421.4285714263,NO,6201792,2641963392.0,0.22,2756352405,7051478435,False,-1.8,1144876,1785427272,760592017872.0,964723341,0.35,0.22,RETAIL_DOMINANT,2756352405,reported,7051478435,3003929853952,0.0,NEUTRAL,0,47.87,WEAK,-0.92,0.67,27.7,-13.529,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,2624.47,0.013019,0.3768
PWON,Properti & Real Estate,312,4.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,14,15,50,0,0,30.6,27.0,0.0,DN,100,-106.4,BELOW,NONE,NONE,BEARISH,17.0,312,352,302,328,341,353,3.2,5.1,1.59,10000,3120000,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-5862123.620492041,-0.30739117518150055,-194124140.95238042,NO,40395190,12603299280.0,0.27,14689160328,48159602400,False,-0.8,34904333,9507559024,2966358415488.0,5141206114,0.42,0.27,RETAIL_DOMINANT,14689160328,reported,48159602400,15025795235840,0.0,NEUTRAL,0,45.86,WEAK,-0.92,0.67,35.59,-7.226,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3060.88,0.0146,0.7127
AKRA,Energi & Tambang,1475,9.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | Pullback_EMA21**,14,0,25,50,15,55.3,26.3,54.5,DN,85,17.0,BELOW,CONTINUATION,BEARISH_DIV,BULLISH,12.6,1393,1540,1406,1590,1676,1762,4.7,7.8,1.66,1449,2137275,100000,TRENDING,Bear,Bull,ACCUMULATION,40,"CMF_POSITIVE, AD_RISING",4004151.107527068,0.3337071694586603,90307344.50022188,NO,44472064,65596294400.0,0.7,6353152072,19799769600,False,0.8,24428560,4085076783,6025488254925.0,2223603225,1.09,0.7,RETAIL_DOMINANT,6353152072,reported,19799769600,29204659830784,0.0,NEUTRAL,0,51.2,BUY,-0.92,0.67,58.97,50.81,NEUTRAL,0.0,13.4% Modal (Beli ±9 Lot),BIG_ACCUMULATION,15000,4714.21,0.023191,0.0412
TOTL,Infrastruktur & Konstruksi,1230,10.7,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | EMA*,14,0,25,50,15,61.4,34.2,63.6,UP,97,48.3,ABOVE,CONTINUATION,NONE,BULLISH,19.9,1070,1260,1173,1325,1397,1468,4.6,7.7,1.67,1754,2157420,100000,TRENDING,Bear,Bull,ACCUMULATION,60,"VPT_RISING, AD_RISING",897338.3255945421,0.14350731060062322,13357738.82271839,NO,8311943,10223689890.0,0.8,1038992900,3410000000,False,1.8,3898676,667033442,820451133660.0,363647515,1.25,0.8,RETAIL_DOMINANT,1038992900,reported,3410000000,4194299805696,0.0,NEUTRAL,0,52.98,BUY,-0.92,0.67,63.61,44.683,NEUTRAL,0.0,14.7% Modal (Beli ±11 Lot),BIG_ACCUMULATION,15000,5964.08,0.029779,0.3088
UNTR,Konglomerat & Investasi,27175,3.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,14,15,50,0,0,33.5,19.9,0.0,DN,94,-200.7,BELOW,CONTINUATION,NONE,BEARISH,15.0,27175,31381,26117,28939,30261,31584,3.9,6.5,1.67,94,2554450,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-564128.3931894181,-0.03528416936354905,-5749653.620893359,NO,3042946,82692057550.0,0.22,1352420849,3526906636,False,-1.8,3179170,876030606,23806131718050.0,473347297,0.35,0.22,RETAIL_DOMINANT,1352420849,reported,3526906636,95843688382464,0.0,NEUTRAL,0,50.65,BUY,-0.92,0.67,34.53,-207.99,NEUTRAL,0.0,13.0% Modal (Beli ±1 Lot),BIG_ACCUMULATION,15000,3160.17,0.02193,0.6092
WIFI,Teknologi & Telco,2260,2.0,TUNGGU,E,Macro_Defensive- | Broksum_ACCUM***,13,15,0,20,0,43.9,11.7,6.1,DN,60,-129.1,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,13.0,2250,2530,2111,2508,2694,2880,6.6,11.0,1.67,671,1516460,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-40370.23188524693,-0.25656694980786166,-131844623.56029916,NO,4779605,10801907300.0,0.22,2124268974,5308549015,False,-1.8,22720436,1375995229,3109749217540.0,743494140,0.35,0.22,RETAIL_DOMINANT,2124268974,reported,5308549015,11997321101312,0.0,NEUTRAL,0,46.95,WEAK,-0.92,0.67,46.28,11.002,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,2657.47,0.028009,0.7904
ISAT,Teknologi & Telco,2180,9.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,13,0,15,50,15,58.3,20.8,67.1,UP,90,116.1,ABOVE,CONTINUATION,NONE,BULLISH,15.2,1950,2240,2070,2363,2501,2638,5.0,8.4,1.68,909,1981620,100000,RANGING,Bear,Bull,ACCUMULATION,40,"VPT_RISING, VWAP_ABOVE_DELTA_POS, AD_FALLING",474019.4512481466,-0.026473063338923013,-12718941.487197012,NO,58642294,127840200920.0,0.7,8377470654,32250810956,False,0.8,12700433,5386713632,11743035717760.0,2932114728,1.09,0.7,RETAIL_DOMINANT,8377470654,reported,32250810956,70306764947456,0.0,NEUTRAL,0,51.07,BUY,-0.92,0.67,65.0,8.684,NEUTRAL,0.0,13.3% Modal (Beli ±6 Lot),BIG_ACCUMULATION,15000,5275.52,0.020323,0.3725
ABMM,Konglomerat & Investasi,2850,3.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,13,15,5,20,0,44.3,17.1,25.3,DN,99,-69.5,BELOW,CONTINUATION,NONE,BEARISH,9.0,2813,3006,2762,2997,3108,3218,3.1,5.2,1.68,1136,3237600,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-92203.05191262311,-0.40869776577671263,-10092997.922077935,NO,587250,1673662500.0,0.22,261000042,2753165000,False,-1.8,1548850,169062778,481828917300.0,91350014,0.35,0.22,RETAIL_DOMINANT,261000042,reported,2753165000,7846520422400,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,38.55,-23.538,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4417.31,0.010019,0.3201
SSIA,Properti & Real Estate,1700,12.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | Pullback_EMA21**,13,0,15,50,15,55.7,24.2,61.8,DN,100,36.8,BELOW,CONTINUATION,BEARISH_DIV,BULLISH,36.7,1395,1870,1584,1893,2038,2183,6.8,11.4,1.68,862,1465400,100000,TRENDING,Bear,Bull,ACCUMULATION,40,"VPT_RISING, AD_RISING",21861963.885992102,0.02388785311118526,37226859.55395734,NO,19304556,32817745200.0,0.7,2757793749,4705249440,False,0.8,26115346,1773261381,3014544347700.0,965227812,1.09,0.7,RETAIL_DOMINANT,2757793749,reported,4705249440,7998923603968,0.0,NEUTRAL,0,53.6,BUY,-0.92,0.67,59.43,105.759,NEUTRAL,0.0,15.2% Modal (Beli ±8 Lot),BIG_ACCUMULATION,15000,5571.06,0.047574,0.3432
GIAA,Transportasi & Logistik,66,2.0,HINDARI,RISK,Macro_Defensive- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,13,15,-5,20,0,38.5,10.0,8.3,DN,100,-118.4,BELOW,CONTINUATION,NONE,BEARISH,17.5,65,76,62,73,78,83,6.1,10.6,1.74,25000,1650000,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",20525755.222278386,-0.2313303186681504,-428223721.4285712,NO,17788889,1174066674.0,0.27,6468687174,25886576253,False,-0.8,188002180,4186857775,276332613150.0,2264040510,0.42,0.27,RETAIL_DOMINANT,6468687174,reported,25886576253,26868052918272,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,35.28,-2.065,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3851.9,0.025534,0.349
AWAN,Pantauan Khusus (High Volatility),145,2.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,13,15,-5,20,0,38.0,13.8,17.2,DN,100,-193.3,BELOW,CONTINUATION,NONE,BEARISH,13.3,145,165,134,163,177,191,7.6,12.4,1.63,9090,1318050,100000,RANGING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",13710.573337048292,-0.04622580448379915,-1109808.7366739511,NO,4014828,582150060.0,0.5,802965600,3435000000,False,0.0,685866,517912812,75097357740.0,281037960,0.78,0.5,RETAIL_DOMINANT,802965600,reported,3435000000,498075009024,0.0,NEUTRAL,0,48.35,WEAK,-0.92,0.67,38.02,-1.214,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3802.17,0.025953,0.1275
SMBR,Industri Dasar & Logam,197,5.7,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,13,15,40,0,0,34.7,30.3,10.0,DN,100,-133.1,BELOW,NONE,NONE,BEARISH,25.4,197,238,185,218,233,248,6.1,10.7,1.75,8333,1641601,100000,TRENDING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",249856.3152657738,-0.07220648091104795,-14309678.174603164,NO,12162388,2395990436.0,0.5,2432477659,9932534336,False,0.0,6552633,1568948091,309082773927.0,851367180,0.78,0.5,RETAIL_DOMINANT,2432477659,reported,9932534336,1956709400576,0.0,NEUTRAL,0,54.95,BUY,-0.92,0.67,35.64,-8.504,NEUTRAL,0.0,16.2% Modal (Beli ±82 Lot),BIG_ACCUMULATION,15000,3467.8,0.034015,0.557
MEDC,Energi & Tambang,1560,2.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,13,15,-5,20,0,38.3,13.5,10.0,DN,100,-203.3,BELOW,CONTINUATION,NONE,BEARISH,14.5,1560,1800,1461,1724,1848,1971,6.3,10.5,1.67,1010,1575600,100000,RANGING,Bear,Bull,NEUTRAL,50,"AD_RISING, VPT_FALLING",-2805713.359487802,0.15449462955796328,111374537.96037295,NO,30136272,47012584320.0,0.5,6027254538,24680621344,False,0.0,106569413,3887579178,6064623517680.0,2109539088,0.78,0.5,RETAIL_DOMINANT,6027254538,reported,24680621344,38501768757248,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,41.04,-7.033,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3828.2,0.032351,-0.1514
DOID,Energi & Tambang,236,2.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,13,15,-5,20,0,34.6,25.9,13.0,DN,100,-132.5,BELOW,NONE,NONE,BEARISH,19.3,236,280,223,257,273,289,5.5,8.9,1.62,7692,1815312,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-656770.1004126235,-0.2525964738741237,-30187584.761904716,NO,10843051,2558960036.0,0.27,3942927814,7357169432,False,-0.8,5928976,2552060029,602286166844.0,1380024734,0.42,0.27,RETAIL_DOMINANT,3942927814,reported,7357169432,1736292040704,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,34.55,-8.289,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3455.17,0.025687,0.5906
WEGE,Infrastruktur & Konstruksi,52,3.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,13,15,40,0,0,32.9,23.0,0.0,DN,100,-217.1,BELOW,NONE,NONE,BEARISH,12.9,52,60,47,60,66,72,9.6,15.4,1.6,20000,1040000,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",4073813.7135796696,-0.40404418696842437,-160036302.3809524,NO,6365427,331002204.0,0.27,2314701040,9572000000,False,-0.8,14321943,1498190249,77905892948.0,810145364,0.42,0.27,RETAIL_DOMINANT,2314701040,reported,9572000000,497743986688,0.0,NEUTRAL,0,50.26,BUY,-0.92,0.67,35.02,-0.73,NEUTRAL,0.0,12.7% Modal (Beli ±244 Lot),BIG_ACCUMULATION,15000,3290.78,0.022612,0.3595
TOBA,Energi & Tambang,570,2.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,13,15,-5,20,0,43.5,13.9,19.2,DN,100,-100.3,BELOW,CONTINUATION,NONE,BEARISH,20.8,565,658,527,642,697,751,7.5,12.6,1.68,2325,1325250,100000,RANGING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",3666163.3636374176,-0.02292766108963,-3972536.953601837,NO,10671372,6082682040.0,0.5,2134274505,8249360331,False,0.0,16069843,1376607057,784666022490.0,746996076,0.78,0.5,RETAIL_DOMINANT,2134274505,reported,8249360331,4702135648256,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,46.12,-5.38,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4351.94,0.035435,0.7803
AXIO,Teknologi & Telco,117,14.2,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | VCP_Setup**,13,0,15,50,15,52.2,33.2,66.7,UP,79,37.4,ABOVE,CONTINUATION,NONE,BULLISH,3.3,115,118,113,123,128,132,3.4,5.1,1.5,25000,2925000,100000,RANGING,Bear,Bear,ACCUMULATION,60,"CMF_POSITIVE, AD_RISING",7857.693156898953,0.39941681324753264,5117303.333333332,NO,9505389,1112130513.0,0.8,1188173736,5840126500,False,1.8,682896,762807540,89248482180.0,415860807,1.25,0.8,RETAIL_DOMINANT,1188173736,reported,5840126500,683294785536,0.0,NEUTRAL,0,26.73,WEAK,-0.92,0.67,52.24,0.225,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4137.54,0.009851,0.5032
ITMG,Energi & Tambang,24150,1.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,13,15,5,20,0,39.4,17.8,20.0,DN,100,-199.2,BELOW,CONTINUATION,NONE,BEARISH,11.7,24150,26850,23040,26000,27388,28775,4.6,7.7,1.67,90,2173500,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-197069.9929646214,-0.14907300027727013,-4768022.777086802,NO,869509,20998642350.0,0.22,386448579,1123887100,False,-1.8,3227020,250322068,6045277942200.0,135257002,0.35,0.22,RETAIL_DOMINANT,386448579,reported,1123887100,27141873860608,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,40.2,12.616,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3938.19,0.022694,0.1474
KRAS,Industri Dasar & Logam,274,2.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,13,15,5,20,0,35.3,18.6,25.9,DN,67,-171.2,BELOW,NONE,NONE,BEARISH,14.8,274,308,258,300,320,340,5.8,9.5,1.64,6250,1712500,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-161499.60891325027,-0.11321390793229875,-24528902.271062195,NO,10640518,2915501932.0,0.27,3869279380,19346396899,False,-0.8,12943056,2504391079,686203155646.0,1354247783,0.42,0.27,RETAIL_DOMINANT,3869279380,reported,19346396899,5300912914432,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,37.29,-6.471,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,2387.68,0.024295,0.4661
BBRI,Perbankan,3200,11.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | Pullback_EMA21**,12,0,25,50,0,50.8,23.9,57.9,UP,72,48.9,ABOVE,CONTINUATION,NONE,BULLISH,11.0,2990,3310,3099,3368,3494,3620,3.2,5.2,1.62,990,3168000,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-4251519.328597469,-0.21159665068018288,-1462632877.82051,NO,192216423,615092553600.0,0.27,69896881440,151559001603,False,-0.8,278719946,45240756513,144770420841600.0,24463908504,0.42,0.27,RETAIL_DOMINANT,69896881440,reported,151559001603,484988780806144,0.0,NEUTRAL,0,45.59,WEAK,-0.92,0.67,55.21,-20.067,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3673.85,0.02043,0.7539
TPMA,Infrastruktur & Konstruksi,540,2.2,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,12,20,5,0,0,29.4,37.4,26.7,DN,93,-111.3,BELOW,CONTINUATION,NONE,BEARISH,14.9,535,595,521,572,597,621,3.5,5.9,1.69,5263,2842020,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-2697628.074948196,-0.13037406943188407,-23008572.222222224,NO,2337781,1262401740.0,0.22,1039014037,3496480134,False,-1.8,7151876,673021344,363431525760.0,363654912,0.35,0.22,RETAIL_DOMINANT,1039014037,reported,3496480134,1888099368960,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,35.52,-12.297,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,2759.87,0.018076,0.3771
BWPT,Agrikultur,120,4.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,11,15,25,0,0,37.3,21.2,10.7,DN,100,-284.4,BELOW,CONTINUATION,NONE,BEARISH,14.3,120,139,112,134,144,154,6.7,11.7,1.75,12500,1500000,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",3299611.0155850053,-0.14854820477203476,-727943029.5238094,NO,20788108,2494572960.0,0.27,7559312012,31122368200,False,-0.8,141673193,4892764700,587131764000.0,2645759204,0.42,0.27,RETAIL_DOMINANT,7559312012,reported,31122368200,3734684303360,0.0,NEUTRAL,0,53.31,BUY,-0.92,0.67,39.14,0.297,NEUTRAL,0.0,15.0% Modal (Beli ±124 Lot),BIG_ACCUMULATION,15000,3731.93,0.036376,0.5572
DEWA,Energi & Tambang,468,3.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | Broksum_ACCUM***,11,15,25,0,0,41.2,18.4,10.5,DN,71,-125.5,BELOW,CONTINUATION,NONE,BEARISH,23.6,468,580,430,532,580,628,8.1,13.7,1.69,2631,1231308,100000,TRENDING,Bear,Bull,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",12504093.034397364,-0.23756166492924294,-2971402246.580986,NO,77299513,36176172084.0,0.27,28108913947,40687434244,False,-0.8,667743413,18193494553,8514555450804.0,9838119881,0.42,0.27,RETAIL_DOMINANT,28108913947,reported,40687434244,19041720729600,0.0,NEUTRAL,0,56.45,BUY,-0.92,0.67,42.3,-1.533,NEUTRAL,0.0,17.3% Modal (Beli ±37 Lot),BIG_ACCUMULATION,15000,2931.44,0.039715,0.7648
LPCK,Properti & Real Estate,605,3.5,TUNGGU,E,Macro_Defensive- | PBV_Murah | Broksum_ACCUM***,11,15,25,0,0,38.5,24.4,12.5,DN,100,-107.5,BELOW,CONTINUATION,NONE,BEARISH,20.4,600,705,560,680,737,793,7.4,12.4,1.68,2222,1344310,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-66183.1621515844,-0.20607710383529737,-2853780.90909091,NO,1270834,768854570.0,0.22,564815426,5134685692,False,-1.8,531513,365859193,221344811765.0,197685399,0.35,0.22,RETAIL_DOMINANT,564815426,reported,5134685692,3106484781056,0.0,NEUTRAL,0,48.8,WEAK,-0.92,0.67,36.67,-18.063,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3847.07,0.025397,0.5424
BRIS,Perbankan,1835,4.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | Broksum_ACCUM***,11,15,25,0,0,38.6,26.4,31.7,UP,100,-50.1,BELOW,CONTINUATION,NONE,BEARISH,25.0,1775,2130,1747,1982,2093,2203,4.8,8.0,1.67,1136,2084560,100000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VOL_SPIKE_DOWN, VPT_FALLING",-645543.6432573125,-0.3356159374431233,-135184135.78369522,YES,10271141,18847543735.0,0.22,4564951583,46129260138,False,-1.8,17077920,2956947388,5425998456980.0,1597733054,0.35,0.22,RETAIL_DOMINANT,4564951583,reported,46129260138,84647186792448,0.0,NEUTRAL,0,50.91,BUY,-0.92,0.67,44.18,-71.952,NEUTRAL,0.0,13.2% Modal (Beli ±7 Lot),BIG_ACCUMULATION,15000,3859.02,0.029089,0.5589
SMMA,Konglomerat & Investasi,16275,7.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | RS_Strong* | Alpha_Leader*** | EMA* | Broksum_ACCUM***,11,0,0,50,15,72.1,21.5,97.2,UP,100,135.9,ABOVE,CONTINUATION,NONE,BULLISH,26.9,13750,16325,15556,17473,18371,19269,4.4,7.4,1.68,139,2262225,100000,RANGING,Bear,Bull,ACCUMULATION,80,"VPT_RISING, CMF_POSITIVE",5079.305139819287,0.7440546101125675,195688.05798915314,YES,849319,13822666725.0,0.9,94368791,142474368,False,3.2,9410,60490396,984481194900.0,33029076,1.4,0.9,RETAIL_DOMINANT,94368791,reported,142474368,103633744035840,0.0,NEUTRAL,0,49.05,WEAK,-0.92,0.67,71.86,452.408,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,7209.35,0.023126,-0.2002
SCMA,Konglomerat & Investasi,246,1.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | Broksum_ACCUM***,10,15,15,0,0,40.4,19.1,11.1,DN,86,-108.0,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,25.6,246,308,228,276,298,321,7.3,12.2,1.67,5555,1366530,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-8086929.35182552,-0.1405266765077686,-199755732.52525258,NO,9389011,2309696706.0,0.22,4172894053,63504703280,False,-1.8,72146126,2702992124,664936062504.0,1460512918,0.35,0.22,RETAIL_DOMINANT,4172894053,reported,63504703280,15622157107200,0.0,NEUTRAL,0,54.23,BUY,-0.92,0.67,41.9,-5.047,NEUTRAL,0.0,15.7% Modal (Beli ±63 Lot),BIG_ACCUMULATION,15000,3484.11,0.034819,0.5605
EMTK,Teknologi & Telco,735,2.5,TUNGGU,E,Macro_Defensive- | PBV_Murah | Broksum_ACCUM***,10,15,15,0,0,32.7,19.1,4.9,DN,67,-150.7,BELOW,CONTINUATION,NONE,BEARISH,28.7,735,955,688,814,873,932,6.4,10.7,1.67,2127,1563345,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-6588244.71332375,-0.033660931005030696,-216192617.35930753,NO,47884487,35195097945.0,0.27,17412540904,61182504933,False,-0.8,39180126,11270267101,8283646319235.0,6094389316,0.42,0.27,RETAIL_DOMINANT,17412540904,reported,61182504933,44969142255616,0.0,NEUTRAL,0,55.96,BUY,-0.92,0.67,35.78,-13.049,NEUTRAL,0.0,17.0% Modal (Beli ±23 Lot),BIG_ACCUMULATION,15000,2196.56,0.027006,0.6284
ANJT,Agrikultur,1795,9.7,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RS_Strong* | Alpha_Leader***,10,0,5,50,0,63.5,33.8,73.1,DN,100,50.1,ABOVE,CONTINUATION,BEARISH_DIV,BULLISH,16.1,1550,1815,1739,1888,1957,2026,3.1,5.2,1.68,1785,3204075,100000,TRENDING,Bear,Bull,NEUTRAL,50,AD_RISING,116754.3138418142,0.1976153966394766,1007149.0980392154,NO,61716,110780220.0,0.5,12343364,3354175000,False,0.0,216536,7961471,14290840445.0,4320177,0.78,0.5,RETAIL_DOMINANT,12343364,reported,3354175000,6020744085504,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,62.72,50.37,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,6350.25,0.023235,0.2199
LEAD,Infrastruktur & Konstruksi,123,3.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | News_BULLISH*** | Broksum_ACCUM***,10,15,-5,0,15,38.2,13.3,11.4,DN,100,-156.1,BELOW,CONTINUATION,NONE,BEARISH,31.8,123,168,110,145,161,177,10.6,17.9,1.69,7692,946116,100000,RANGING,Bear,Bull,NEUTRAL,50,AD_FALLING,9433880.257806063,-0.05292958104122172,-90248683.13492063,NO,10365478,1274953794.0,0.5,2073095692,5799616328,False,0.0,54288330,1337146722,164469046806.0,725583492,0.78,0.5,RETAIL_DOMINANT,2073095692,reported,5799616328,713352806400,0.22,POSITIVE,3,0.0,TIDAK DIUJI,-0.92,0.67,38.17,-3.587,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3816.93,0.052425,0.624
