Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d
BNLI,Konglomerat & Investasi,3160,5.2,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | RS_Strong* | Alpha_Leader*** | MACD+OBV** | RSI46*,29,46.2,24.6,34.3,UP,100,8.1,BELOW,CONTINUATION,NONE,BULLISH,30.1,2662,3400,2939,3528,3804,4080,7.0,11.6,1.66,4524,14295840,1000000,TRENDING,Bear,Bear,ACCUMULATION,40,"VPT_RISING, AD_RISING",28472.061259966278,0.03491385186426617,72533.28162578185,NO,187419,592244040.0,0.7,26774171,26880234,False,0.8,78433,17215793,54401905880.0,9370959,1.09,0.7,RETAIL_DOMINANT,26774171,reported,26880234,114332943777792,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,49.66,13.55
TINS,Energi & Tambang,3660,2.8,HINDARI,F,Macro_Defensive- | Sector_COLD- | RS_Strong* | Alpha_Leader*** | News_BULLISH*** | RSI48*,28,47.8,21.2,4.7,DN,75,-12.3,BELOW,CONTINUATION,NONE,BEARISH,18.0,3340,3950,3422,4056,4354,4651,6.5,10.8,1.66,4201,15375660,1000000,RANGING,Bull,Bull,NEUTRAL,50,AD_FALLING,8065245.129380614,-0.05854822599340798,-64586827.431651175,NO,13033568,47702858880.0,0.5,2606713709,7447753453,False,0.0,33803776,1681330343,6153669055380.0,912349798,0.78,0.5,RETAIL_DOMINANT,2606713709,reported,7447753453,27258777501696,0.49,POSITIVE,1,0.0,TIDAK DIUJI,-0.48,-0.15,50.87,56.657
IRRA,Kesehatan,392,3.9,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Alpha_Leader*** | MACD+OBV**,26,46.4,20.4,15.4,UP,100,-6.2,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,5.6,382,402,378,416,433,451,3.6,6.1,1.69,71428,27999776,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",53337.86063669663,-0.21296531084881667,-4148879.653679654,NO,561435,220082520.0,0.27,204158476,1507817400,False,-0.8,963686,132141575,51799497400.0,71455466,0.42,0.27,RETAIL_DOMINANT,204158476,reported,1507817400,591064399872,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,48.23,0.768
GTRA,Pantauan Khusus (High Volatility),254,3.8,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Murah | RS_Strong* | Alpha_Leader*** | MACD+OBV**,25,47.6,24.2,23.1,UP,100,10.2,BELOW,CONTINUATION,NONE,BEARISH,19.3,232,276,232,290,318,345,8.7,14.2,1.63,45454,11545316,1000000,TRENDING,Bear,Bull,NEUTRAL,50,AD_RISING,388419.3213216737,0.057685506115215925,1275124.3411069214,NO,1894375,481171250.0,0.5,378875000,1894375000,False,0.0,789283,244374376,62071091504.0,132606249,0.78,0.5,RETAIL_DOMINANT,378875000,reported,1894375000,481171275776,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,48.67,0.869
JSMR,Infrastruktur & Konstruksi,3170,3.8,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Alpha_Leader*** | MACD+OBV**,25,42.9,21.7,34.8,UP,70,3.3,BELOW,CONTINUATION,NONE,BEARISH,11.7,3000,3290,3079,3322,3436,3550,2.9,4.8,1.66,10989,34835130,1000000,RANGING,Bear,Bear,NEUTRAL,50,"AD_RISING, VWAP_BELOW_DELTA_NEG",205139.61951302225,0.008737138834945994,213981.55844154954,NO,7913619,25086172230.0,0.5,1582723973,7257871199,False,0.0,3499303,1020856964,3236116575880.0,553953390,0.78,0.5,RETAIL_DOMINANT,1582723973,reported,7257871199,23007451938816,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,46.79,-8.636
HOKI,Consumer & Retail,67,3.8,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Murah | Alpha_Leader*** | MACD+OBV** | RSI46*,25,45.5,16.6,25.0,UP,100,-50.1,BELOW,CONTINUATION,NONE,BEARISH,9.8,65,71,64,72,77,81,4.5,7.5,1.67,333333,22333311,1000000,RANGING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",6014359.057182528,-0.043242948872847756,-16305193.333333254,NO,14798251,991482817.0,0.5,2959650325,9677752680,False,0.0,27361933,1908974461,127901288887.0,1035877613,0.78,0.5,RETAIL_DOMINANT,2959650325,reported,9677752680,648409382912,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,41.28,-0.346
GOOD,Consumer & Retail,344,2.5,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | Alpha_Leader*** | News_BULLISH*** | RSI43* | Vol+OBV*,24,42.9,23.4,0.0,DN,100,-38.6,BELOW,CONTINUATION,NONE,BEARISH,5.2,340,356,333,363,377,392,3.2,5.5,1.72,90909,31272696,1000000,RANGING,Bear,Bear,DISTRIBUTION,80,"VOL_SPIKE_STABLE, VOL_SPIKE_DOWN, VPT_FALLING",-801.4074906312162,-0.23084643657162743,-622436.6666666663,YES,5085421,1749384824.0,0.17,2905954947,36877600855,False,-3.2,168400,1883785295,648022141480.0,1017084231,0.27,0.17,RETAIL_DOMINANT,2905954947,reported,36877600855,12685895794688,0.35,POSITIVE,5,0.0,TIDAK DIUJI,-0.48,-0.15,47.78,0.611
ARTO,Perbankan,1320,2.3,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | Wyckoff_Absorb*** | RSI40 | Stoch16UP | Vol+OBV*,23,39.9,20.6,16.0,DN,81,-86.9,BELOW,REVERSAL,NONE,BEARISH,15.3,1290,1450,1251,1435,1521,1607,5.2,8.7,1.67,14492,19129440,1000000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-23275.808573118877,-0.27635253839392887,-14927932.124183,NO,10587076,13974940320.0,0.27,3849846044,13861330900,False,-0.8,2895976,2491812853,3289192965960.0,1347446115,0.42,0.27,RETAIL_DOMINANT,3849846044,reported,13861330900,18296957042688,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,34.98,-34.522
STRK,Pantauan Khusus (High Volatility),113,3.5,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Alpha_Leader*** | MACD+OBV**,23,44.2,23.1,33.3,UP,100,13.6,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,40.2,91,123,104,127,138,149,8.0,12.4,1.55,111111,12555543,1000000,TRENDING,Bear,Bear,NEUTRAL,50,AD_RISING,12798369.767777309,0.17929754807283016,66080019.6978022,NO,20442251,2309974363.0,0.5,4088450337,10721835562,False,0.0,13314153,2637050469,297986702997.0,1430957617,0.78,0.5,RETAIL_DOMINANT,4088450337,reported,10721835562,1211567439872,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,45.18,-1.855
NIKL,Industri Dasar & Logam,286,3.3,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | Alpha_Leader*** | MACD+OBV** | RSI42*,22,42.3,17.5,17.3,UP,100,-36.9,BELOW,CONTINUATION,NONE,BEARISH,16.8,276,314,265,322,349,376,7.3,12.6,1.73,47619,13619034,1000000,TRENDING,Bear,Bear,NEUTRAL,50,AD_FALLING,554773.7654690556,-0.2932473988926187,-13083941.962481946,NO,3142075,898633450.0,0.5,628415084,2523350000,False,0.0,1932726,405327730,115923730780.0,219945279,0.78,0.5,RETAIL_DOMINANT,628415084,reported,2523350000,721678106624,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,40.98,-5.634
MBMA,Energi & Tambang,705,1.3,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | News_BULLISH*** | RSI48* | Stoch46UP,21,47.8,11.0,46.2,DN,89,-86.4,BELOW,CONTINUATION,NONE,BEARISH,15.7,660,780,653,792,857,923,7.4,12.3,1.66,19230,13557150,1000000,RANGING,Bull,Bull,NEUTRAL,50,"VPT_RISING, AD_FALLING",2062385.1534211636,-0.1706882307300676,-864528375.4761899,NO,63960287,45092002335.0,0.5,12792057487,107995419900,False,0.0,163500496,8250877080,5816868341400.0,4477220120,0.78,0.5,RETAIL_DOMINANT,12792057487,reported,107995419900,76136776204288,0.45,POSITIVE,3,0.0,TIDAK DIUJI,-0.48,-0.15,43.18,-11.356
CUAN,Energi & Tambang,1285,2.8,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Alpha_Leader*** | News_BULLISH***,21,42.9,23.7,25.6,DN,100,-18.1,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,51.1,1045,1590,1161,1491,1646,1800,9.6,16.0,1.67,8064,10362240,1000000,TRENDING,Bear,Bear,NEUTRAL,50,AD_RISING,224129211.48017424,0.051320975053975405,925968253.2172499,NO,99116055,127364130675.0,0.5,19823211019,112414716000,False,0.0,352236323,12785971108,16429972873780.0,6938123856,0.78,0.5,RETAIL_DOMINANT,19823211019,reported,112414716000,144452920279040,0.3,POSITIVE,4,0.0,TIDAK DIUJI,-0.48,-0.15,44.76,15.774
DOID,Energi & Tambang,252,2.8,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | News_BULLISH*** | MACD+OBV** | RSI40*,21,40.4,20.3,15.0,UP,100,-109.5,BELOW,CONTINUATION,NONE,BEARISH,12.0,248,280,238,275,292,309,5.6,9.1,1.62,71428,17999856,1000000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-194931.77961508604,-0.24451572614115674,-36246443.80952376,NO,8871587,2235639924.0,0.22,3942927814,7357169432,False,-1.8,7216863,2554031493,643615936236.0,1380024734,0.35,0.22,RETAIL_DOMINANT,3942927814,reported,7357169432,1854006755328,0.54,POSITIVE,5,0.0,TIDAK DIUJI,-0.48,-0.15,40.39,-5.398
ACES,Consumer & Retail,368,3.2,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | ADX26 | MACD+OBV**,21,44.4,26.3,34.5,UP,80,17.7,BELOW,CONTINUATION,NONE,BEARISH,15.4,350,396,353,393,412,431,4.1,6.8,1.66,66666,24533088,1000000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",524348.9433886269,-0.24616813554931224,-205140747.72727275,NO,15404498,5668855264.0,0.22,6846443841,17120389700,False,-1.8,39807300,4434783999,1632000511632.0,2396255344,0.35,0.22,RETAIL_DOMINANT,6846443841,reported,17120389700,6300303360000,0.0,NEUTRAL,5,10.4,🔴 JEBAKAN / FALSE BREAKOUT,-0.48,-0.15,55.31,1.627
ALKA,Industri Dasar & Logam,640,3.1,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Murah | RS_Strong* | Alpha_Leader*** | News_BEARISH---,20,44.9,12.3,23.5,DN,100,-121.4,BELOW,CONTINUATION,NONE,BEARISH,35.4,580,905,557,778,882,985,13.0,21.6,1.66,12048,7710720,1000000,TRENDING,Bull,Bull,ACCUMULATION,40,"CMF_POSITIVE, AD_RISING, VWAP_BELOW_DELTA_NEG",1710374.4961166913,0.19195916026750684,4936118.52543024,NO,155188,99320320.0,0.7,22169733,107250000,False,0.8,1610220,14255139,9123288960.0,7759406,1.09,0.7,RETAIL_DOMINANT,22169733,reported,107250000,235212652544,-0.16,NEGATIVE,5,0.0,TIDAK DIUJI,-0.48,-0.15,45.32,-4.64
KLBF,Kesehatan,885,3.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | ADX30X | RSI30 | Stoch17UP,20,30.2,30.1,17.2,DN,100,-172.3,BELOW,CONTINUATION,NONE,BEARISH,15.4,875,990,850,944,988,1032,4.0,6.7,1.68,28571,25285335,1000000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-5710720.082023799,-0.28289544284279117,-233214028.37662315,NO,40602995,35933650575.0,0.22,18045775921,45286528610,False,-1.8,42938663,11689151354,10344898948290.0,6316021572,0.35,0.22,RETAIL_DOMINANT,18045775921,reported,45286528610,40078575403008,0.0,NEUTRAL,1,1.0,🔴 JEBAKAN / FALSE BREAKOUT,-0.48,-0.15,26.54,-31.051
BMRI,Perbankan,4430,1.9,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | News_BULLISH*** | RSI38,20,37.9,15.8,19.0,DN,81,-216.3,BELOW,CONTINUATION,NONE,BEARISH,8.0,4400,4750,4283,4675,4858,5041,3.3,5.5,1.67,6802,30132860,1000000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-11452090.836659808,-0.33724076024197447,-837250674.6414697,NO,65747204,291260113720.0,0.17,37569831172,93333333331,False,-3.2,149933150,24354643058,107891068746940.0,13149440910,0.27,0.17,RETAIL_DOMINANT,37569831172,reported,93333333331,413466670137344,0.39,POSITIVE,4,0.0,TIDAK DIUJI,-0.48,-0.15,36.09,-80.739
PEHA,Consumer & Retail,296,2.2,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader***,19,48.5,22.1,20.0,DN,100,-39.6,BELOW,CONTINUATION,NONE,BULLISH,14.6,260,312,278,326,348,370,6.1,10.1,1.66,55555,16444280,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",415582.6952252306,-0.1343917658851084,-1180511.393273393,NO,756987,224068152.0,0.27,275268000,840000000,False,-0.8,386720,178167213,52737495048.0,96343800,0.42,0.27,RETAIL_DOMINANT,275268000,reported,840000000,248639995904,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,56.71,4.619
BHIT,Konglomerat & Investasi,34,2.7,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Alpha_Leader*** | RSI47*,19,46.7,19.9,20.0,DN,100,-52.6,BELOW,CONTINUATION,NONE,BEARISH,17.9,33,38,32,37,39,41,5.9,8.8,1.49,500000,17000000,1000000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_RISING, VOL_SPIKE_DOWN, AD_FALLING",63829.80458927527,-0.07592290039271012,-12048300.0,YES,121134260,4118564840.0,0.22,53837449072,83542741759,False,-1.8,12532603,34873207637,1185689059658.0,18843107175,0.35,0.22,RETAIL_DOMINANT,53837449072,reported,83542741759,2840453447680,0.12,POSITIVE,5,0.0,TIDAK DIUJI,-0.48,-0.15,43.03,-0.16
MLPL,Konglomerat & Investasi,99,2.9,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Murah | RS_Strong* | Alpha_Leader*** | MACD+OBV**,19,45.1,19.6,19.2,UP,100,-11.7,BELOW,CONTINUATION,NONE,BEARISH,25.5,91,113,92,111,121,130,7.1,12.1,1.7,142857,14142843,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",10569967.79440862,-0.16417418356828517,-151486315.23809528,NO,3172166,314044434.0,0.27,1153515132,467942000,False,-0.8,40734593,746612670,73914654330.0,403730296,0.42,0.27,RETAIL_DOMINANT,1153515132,reported,467942000,1545722789888,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,46.3,0.544
NCKL,Energi & Tambang,1125,2.9,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | MACD*,19,44.0,13.5,20.0,UP,100,-36.3,BELOW,CONTINUATION,NONE,BEARISH,12.2,1085,1230,1057,1239,1324,1410,6.0,10.1,1.68,14705,16543125,1000000,TRENDING,Bear,Bull,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",8813988.98627821,-0.32600762567315306,-376105912.57409257,NO,21924029,24664532625.0,0.27,7972374288,62987866700,False,-0.8,61299730,5160119259,5805134166375.0,2790331000,0.42,0.27,RETAIL_DOMINANT,7972374288,reported,62987866700,70861348405248,0.0,NEUTRAL,2,0.0,TIDAK DIUJI,-0.48,-0.15,44.97,-29.628
EXCL,Teknologi & Telco,3030,1.9,HINDARI,F,Macro_Defensive- | Sector_COLD- | Alpha_Leader*** | News_BULLISH*** | RSI48* | Ichimoku*,18,47.6,13.5,13.3,DN,100,-14.4,BELOW,CONTINUATION,NONE,BULLISH,15.2,2830,3280,2865,3306,3513,3720,5.4,9.1,1.69,6060,18361800,1000000,RANGING,Bear,Bull,NEUTRAL,50,AD_FALLING,3321489.852252189,-0.015718338167566393,-8057621.506075501,NO,30150802,91356930060.0,0.5,6030160426,18199862451,False,0.0,14995060,3889453475,11785044029250.0,2110556149,0.78,0.5,RETAIL_DOMINANT,6030160426,reported,18199862451,55145584918528,0.24,POSITIVE,5,0.0,TIDAK DIUJI,-0.48,-0.15,52.9,45.444
LEAD,Infrastruktur & Konstruksi,140,1.3,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Alpha_Leader*** | News_BEARISH---,18,47.0,16.4,14.3,DN,100,-43.1,BELOW,CONTINUATION,NONE,BEARISH,29.8,120,168,125,165,184,203,10.7,17.9,1.67,66666,9333240,1000000,RANGING,Bull,Bull,NEUTRAL,50,AD_FALLING,64799583.4452343,-0.037117470146846625,-49794463.92857137,NO,10381893,1453465020.0,0.5,2076378638,5799616328,False,0.0,63359990,1339264222,187496991080.0,726732523,0.78,0.5,RETAIL_DOMINANT,2076378638,reported,5799616328,811946344448,-0.17,NEGATIVE,5,0.0,TIDAK DIUJI,-0.48,-0.15,45.8,0.635
BVIC,Perbankan,106,2.8,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Alpha_Leader*** | RSI44*,18,44.3,20.2,20.0,DN,100,-83.3,BELOW,CONTINUATION,NONE,BEARISH,9.1,104,112,101,114,119,125,4.7,7.5,1.6,200000,21200000,1000000,RANGING,Bear,Bear,NEUTRAL,50,"AD_RISING, VPT_FALLING",-18634.913785353303,-0.04042302592454833,425852.8571428582,NO,21077340,2234198040.0,0.5,4215468193,18419418828,False,0.0,2213260,2718976986,288211560516.0,1475413867,0.78,0.5,RETAIL_DOMINANT,4215468193,reported,18419418828,1952458473472,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,39.87,-1.05
TPIA,Konglomerat & Investasi,5550,2.8,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Alpha_Leader*** | MACD+OBV**,18,45.9,23.7,48.6,UP,93,6.7,BELOW,CONTINUATION,NONE,BEARISH,61.3,3990,6550,5024,6426,7084,7741,9.5,15.8,1.66,1901,10550550,1000000,TRENDING,Bear,Bear,NEUTRAL,50,AD_FALLING,15528294.467399154,-0.05272373176634541,-19541717.1728708,NO,46175785,256275606750.0,0.5,9235157014,86503906092,False,0.0,14276630,5956676275,33059553326250.0,3232304954,0.78,0.5,RETAIL_DOMINANT,9235157014,reported,86503906092,480096678838272,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,49.08,126.626
INTP,Industri Dasar & Logam,5150,2.8,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Alpha_Leader*** | MACD*,18,38.5,18.6,13.6,UP,85,-78.4,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,11.0,5025,5575,4918,5537,5827,6118,4.5,7.5,1.67,4310,22196500,1000000,TRENDING,Bear,Bear,NEUTRAL,50,AD_FALLING,78704.43968939468,-0.17097044933973546,-4002098.5281385276,NO,4618891,23787288650.0,0.5,923778357,3305110399,False,0.0,1185366,595837042,3068560766300.0,323322424,0.78,0.5,RETAIL_DOMINANT,923778357,reported,3305110399,17021318201344,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,41.62,-85.374
PTBA,Energi & Tambang,2890,0.9,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RSI49* | W+M**,16,48.6,13.7,23.5,DN,100,-50.2,BELOW,CONTINUATION,NONE,BEARISH,9.4,2860,3180,2795,3049,3168,3288,3.3,5.5,1.67,10526,30420140,1000000,RANGING,Bull,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-5596891.386682034,-0.1324274221446659,-102810863.39826834,NO,8498113,24559546570.0,0.22,3776939465,11514357245,False,-1.8,29443056,2446512540,7070421240600.0,1321928812,0.35,0.22,RETAIL_DOMINANT,3776939465,reported,11514357245,33276490153984,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,50.23,13.837
LPPF,Consumer & Retail,1625,1.0,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Alpha_Leader*** | RSI45*,16,44.9,24.8,21.7,DN,100,-46.1,BELOW,CONTINUATION,NONE,BEARISH,11.8,1576,1720,1584,1693,1744,1795,2.5,4.2,1.68,24390,39633750,1000000,RANGING,Bull,Bull,DISTRIBUTION,80,"VOL_SPIKE_STABLE, VOL_SPIKE_DOWN, VPT_FALLING",-421425.9557221546,-0.053096261639731634,-6152760.541125268,YES,69798,113421750.0,0.01,1057066746,1395970,False,-3.2,6042836,687023587,1116413328875.0,369973361,0.01,0.01,RETAIL_DOMINANT,1057066746,reported,1395970,1901610008576,-0.07,NEGATIVE,4,0.0,TIDAK DIUJI,-0.48,-0.15,41.8,12.99
ADMR,Energi & Tambang,1845,0.9,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | MACD+OBV** | RSI45* | OBV+Trend,16,45.4,11.2,35.2,UP,100,-22.0,BELOW,CONTINUATION,NONE,BEARISH,16.0,1715,2010,1751,2002,2120,2239,5.1,8.5,1.67,10638,19627110,1000000,RANGING,Bull,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-3649343.433556959,-0.25792245890477283,-327670416.3816067,NO,13783069,25429762305.0,0.22,6125808552,40882331500,False,-1.8,56085956,3967992490,7320946144050.0,2144032993,0.35,0.22,RETAIL_DOMINANT,6125808552,reported,40882331500,75427905273856,0.0,NEUTRAL,2,0.0,TIDAK DIUJI,-0.48,-0.15,49.42,-14.607
EMTK,Teknologi & Telco,825,2.3,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader***,15,44.9,19.4,26.8,DN,63,-28.2,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,35.2,720,955,771,916,984,1052,6.5,11.0,1.69,18518,15277350,1000000,RANGING,Bear,Bear,NEUTRAL,50,AD_RISING,15387068.49260525,-0.00629060014324414,37732321.08225107,NO,87062704,71826730800.0,0.5,17412540904,61182504933,False,0.0,41584510,11231088884,9265648329300.0,6094389316,0.78,0.5,RETAIL_DOMINANT,17412540904,reported,61182504933,50475567153152,0.0,NEUTRAL,2,0.0,TIDAK DIUJI,-0.48,-0.15,45.58,13.457
BSIM,Perbankan,885,2.3,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | MACD+OBV** | RSI43* | Stoch47UP | OBV+Trend,15,43.4,11.2,46.7,UP,100,-137.2,BELOW,CONTINUATION,NONE,BEARISH,5.8,865,915,831,974,1041,1108,6.1,10.1,1.66,18518,16388430,1000000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-646.0587516898522,-0.17372110460345752,-104294.04761904757,NO,21695369,19200401565.0,0.27,7889225224,19716162403,False,-0.8,50563,5106301027,4519076408895.0,2761228828,0.42,0.27,RETAIL_DOMINANT,7889225224,reported,19716162403,17448802713600,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,41.93,-15.971
SMRA,Properti & Real Estate,304,1.6,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | ADX35X | RSI31,15,31.4,35.0,4.5,DN,100,-198.7,BELOW,CONTINUATION,NONE,BEARISH,13.0,302,344,293,322,336,350,3.6,5.9,1.64,90909,27636336,1000000,TRENDING,Bear,Bear,DISTRIBUTION,80,"VOL_SPIKE_DOWN, VPT_FALLING",-4335459.276889732,-0.3083597136551135,-200485026.66666675,YES,16802709,5108023536.0,0.17,9601548443,16508568358,False,-3.2,27897886,6224203779,1892157948816.0,3360541955,0.27,0.17,RETAIL_DOMINANT,9601548443,reported,16508568358,5018604797952,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,29.59,-9.502
BBYB,Perbankan,306,2.3,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader***,15,42.9,19.1,11.5,DN,100,-68.8,BELOW,CONTINUATION,NONE,BEARISH,20.3,282,340,286,339,364,389,6.5,10.8,1.66,50000,15300000,1000000,RANGING,Bear,Bear,NEUTRAL,50,AD_RISING,9541263.543785214,-0.039734933559513026,8398562.424242258,NO,33041776,10110783456.0,0.5,6608355256,13350482346,False,0.0,26219136,4262389141,1304291077146.0,2312924339,0.78,0.5,RETAIL_DOMINANT,6608355256,reported,13350482346,4085247377408,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,41.99,-1.784
PTPP,Infrastruktur & Konstruksi,250,1.6,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Murah | ADX36X | MACD* | RSI33,15,32.9,36.2,12.5,UP,100,-99.8,BELOW,CONTINUATION,NONE,BEARISH,18.8,246,290,236,273,291,309,5.6,9.2,1.64,71428,17857000,1000000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-2310121.3964077868,-0.17327424222849105,-27929051.111111104,NO,6797210,1699302500.0,0.22,3020982620,6185341454,False,-1.8,7034086,1956841494,489210373500.0,1057343916,0.35,0.22,RETAIL_DOMINANT,3020982620,reported,6185341454,1546335420416,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,29.32,-14.586
