Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
GOOD,Consumer & Retail,340,4.5,TUNGGU,E,Macro_Defensive- | RS_Strong* | News_BULLISH*** | Broksum_ACCUM***,22,15,0,50,30,48.1,22.9,28.6,DN,100,-60.1,BELOW,CONTINUATION,NONE,BEARISH,3.7,334,350,329,358,372,386,3.2,5.3,1.66,9090,3090600,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-6.205931609434629,-0.06442150967213923,-309603.3333333337,NO,7831142,2662588280.0,0.27,2847688338,36877600855,False,-0.8,176653,1843166278,626676534520.0,996690918,0.42,0.27,RETAIL_DOMINANT,2847688338,reported,36877600855,12538385268736,0.3,POSITIVE,10,65.0,ULTRA BUY,-0.68,0.87,50.74,1.177,NEUTRAL,0.0,23.8% Modal (Beli ±69 Lot),BIG_ACCUMULATION,15000,4807.52,0.010274,0.309
ABMM,Konglomerat & Investasi,2810,1.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,22,30,5,20,0,39.9,17.6,22.6,DN,100,-123.4,BELOW,CONTINUATION,NONE,BEARISH,9.2,2810,3006,2718,2963,3077,3191,3.3,5.4,1.64,1086,3051660,100000,RANGING,Bear,Bear,DISTRIBUTION,80,"VOL_SPIKE_DOWN, VPT_FALLING",-131794.34377422498,-0.3660546137380426,-9665590.649350654,YES,456750,1283467500.0,0.17,261000042,2753165000,False,-3.2,1560546,169193278,475433111180.0,91350014,0.27,0.17,RETAIL_DOMINANT,261000042,reported,2753165000,7736393728000,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.68,0.87,44.26,-23.556,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3993.46,0.010273,0.3243
EXCL,Teknologi & Telco,3100,6.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Pullback_EMA21** | Broksum_ACCUM***,22,15,15,50,15,51.3,13.8,54.5,DN,100,-44.1,BELOW,REVERSAL,NONE,BULLISH,11.1,2940,3280,2946,3357,3551,3744,5.0,8.3,1.66,649,2011900,100000,RANGING,Bull,Bull,ACCUMULATION,40,"VPT_RISING, AD_RISING",70690.47736262903,-0.01663690131643995,1418012.222222209,NO,42281192,131071695200.0,0.7,6040170350,18199862451,False,0.8,11239213,3883829536,12039871561600.0,2114059622,1.09,0.7,RETAIL_DOMINANT,6040170350,reported,18199862451,56419575398400,0.0,NEUTRAL,4,65.0,ULTRA BUY,-0.68,0.87,47.47,7.687,NEUTRAL,0.0,23.8% Modal (Beli ±7 Lot),BIG_ACCUMULATION,15000,5131.65,0.025606,0.624
DILD,Properti & Real Estate,125,4.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PBV_Murah | RS_Strong* | Broksum_ACCUM***,21,15,25,50,0,42.6,13.9,11.8,DN,100,-153.0,BELOW,CONTINUATION,NONE,BEARISH,8.9,125,137,120,133,139,145,4.0,6.4,1.6,20000,2500000,100000,RANGING,Bear,Bear,NEUTRAL,50,AD_FALLING,1256512.533298798,-0.09526608202499542,-51124333.33333334,NO,28395184,3549398000.0,0.5,5679036874,10365854185,False,0.0,23275966,3662978785,457872348125.0,1987662905,0.78,0.5,RETAIL_DOMINANT,5679036874,reported,10365854185,1295731654656,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,44.26,-0.717,NEUTRAL,0.0,23.8% Modal (Beli ±190 Lot),BIG_ACCUMULATION,15000,4256.72,0.020024,0.6008
STTP,Consumer & Retail,9700,6.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | RS_Strong* | Broksum_ACCUM***,21,15,25,50,0,47.1,15.4,9.0,UP,100,54.7,BELOW,CONTINUATION,NONE,BEARISH,14.9,9550,11225,9158,10423,10965,11507,5.6,7.5,1.34,184,1784800,100000,HIGH_VOLATILITY,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",327.1077635489037,-0.030601135391554537,-759.090909090909,NO,1353164,13125690800.0,0.5,270632900,1310000000,False,0.0,630,174558221,1693214743700.0,94721515,0.78,0.5,RETAIL_DOMINANT,270632900,reported,1310000000,12707000483840,0.0,NEUTRAL,0,60.0,ULTRA BUY,-0.68,0.87,71.99,44.822,NEUTRAL,0.0,20.0% Modal (Beli ±2 Lot),BIG_ACCUMULATION,15000,4714.95,0.050349,-0.0575
TAPG,Agrikultur,1890,7.7,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,21,15,25,50,0,48.0,34.8,15.5,DN,100,-72.0,BELOW,CONTINUATION,NONE,BEARISH,21.0,1785,2140,1763,2102,2262,2421,6.7,11.2,1.67,787,1487430,100000,TRENDING,Bull,Bull,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-2959719.470377147,-0.06734498378210507,-46112114.98763764,NO,9249397,17481360330.0,0.27,3363417327,19852540000,False,-0.8,28902853,2176971866,4114476826740.0,1177196064,0.42,0.27,RETAIL_DOMINANT,3363417327,reported,19852540000,37521299865600,0.0,NEUTRAL,0,75.0,ULTRA BUY,-0.68,0.87,47.04,48.753,NEUTRAL,0.0,25.0% Modal (Beli ±13 Lot),BIG_ACCUMULATION,15000,4803.09,0.036142,-0.0316
PGAS,Energi & Tambang,1860,7.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RS_Strong* | Alpha_Leader***,21,15,5,50,15,43.6,17.8,26.7,UP,77,-123.0,BELOW,CONTINUATION,NONE,BEARISH,6.1,1845,1945,1793,1972,2055,2139,3.6,6.0,1.67,1492,2775120,100000,RANGING,Bear,Bull,ACCUMULATION,40,"CMF_POSITIVE, AD_RISING, VWAP_BELOW_DELTA_NEG",1665172.1400011778,0.10468044523996677,97635471.8449198,NO,72999180,135778474800.0,0.7,10428454411,24241508195,False,0.8,34259760,6705496188,12472222909680.0,3649959043,1.09,0.7,RETAIL_DOMINANT,10428454411,reported,24241508195,45089204207616,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.68,0.87,42.9,-17.14,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3367.41,0.014898,0.487
ICBP,Consumer & Retail,6950,7.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,21,15,25,50,0,45.2,29.8,50.0,UP,79,-14.1,ABOVE,CONTINUATION,NONE,BEARISH,11.0,6725,7300,6716,7341,7634,7927,3.4,5.6,1.65,427,2967650,100000,RANGING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",79086.81358398497,-0.1746323794076588,-16179212.784992754,NO,11351118,78890270100.0,0.5,2270223630,11661908000,False,0.0,5320176,1464294242,10176844981900.0,794578270,0.78,0.5,RETAIL_DOMINANT,2270223630,reported,11661908000,81050260733952,0.0,NEUTRAL,0,75.0,ULTRA BUY,-0.68,0.87,50.31,-104.589,NEUTRAL,0.0,25.0% Modal (Beli ±3 Lot),BIG_ACCUMULATION,15000,3575.6,0.018272,0.5276
PTBA,Energi & Tambang,2860,6.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,21,15,25,50,0,45.6,11.8,23.8,DN,100,-133.6,BELOW,CONTINUATION,NONE,BEARISH,5.1,2860,3000,2772,3007,3117,3227,3.1,5.1,1.65,1136,3248960,100000,RANGING,Bull,Bull,NEUTRAL,50,"AD_RISING, VPT_FALLING",-102662.6624571532,0.024618446319749007,11767911.428571463,NO,18884697,54010233420.0,0.5,3776939465,11514357245,False,0.0,21971770,2436125956,6967320234160.0,1321928812,0.78,0.5,RETAIL_DOMINANT,3776939465,reported,11514357245,32931059859456,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,46.53,-2.617,NEUTRAL,0.0,23.8% Modal (Beli ±8 Lot),BIG_ACCUMULATION,15000,4557.85,0.013849,0.1654
VIVA,Konglomerat & Investasi,42,7.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | News_BULLISH***,21,15,25,50,0,44.4,21.3,0.0,DN,100,-72.8,BELOW,CONTINUATION,NONE,BEARISH,55.6,37,59,38,48,52,57,9.5,14.3,1.51,25000,1050000,100000,TRENDING,Bull,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-6428395.42402751,-0.24714117956306184,-349498800.0,NO,19957412,838211304.0,0.22,8869961035,15429450400,False,-1.8,43980690,5745517261,241311724962.0,3104486362,0.35,0.22,RETAIL_DOMINANT,8869961035,reported,15429450400,691499368448,0.61,POSITIVE,1,65.0,ULTRA BUY,-0.68,0.87,44.43,2.352,NEUTRAL,0.0,23.8% Modal (Beli ±565 Lot),BIG_ACCUMULATION,15000,4442.98,0.06926,0.3651
ASII,Konglomerat & Investasi,5850,6.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,21,15,25,50,0,48.6,13.6,26.2,UP,78,-1.2,BELOW,CONTINUATION,NONE,BEARISH,9.8,5687,6282,5599,6268,6581,6894,4.3,7.1,1.65,398,2328300,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",1480471.4964697696,-0.3716459280459234,-216077363.09523785,NO,40057105,234334064250.0,0.22,17803158023,40063816240,False,-1.8,32181076,11531995610,67462174318500.0,6231105308,0.35,0.22,RETAIL_DOMINANT,17803158023,reported,40063816240,234373328666624,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,54.9,-21.36,NEUTRAL,0.0,23.8% Modal (Beli ±4 Lot),BIG_ACCUMULATION,15000,3792.12,0.023671,0.5162
BMRI,Perbankan,4240,9.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Pullback_EMA21** | Broksum_ACCUM***,21,15,25,50,0,50.4,13.9,63.3,UP,83,20.3,ABOVE,CONTINUATION,NONE,BULLISH,9.6,4032,4363,4118,4444,4597,4750,2.9,4.8,1.66,819,3472560,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-3360275.1285120565,-0.3134505661519986,-1234692628.876682,NO,84471280,358158227200.0,0.22,37542791113,93333333331,False,-1.8,172701166,24318342944,103109774082560.0,13139976889,0.35,0.22,RETAIL_DOMINANT,37542791113,reported,93333333331,395733320597504,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,51.09,-43.858,NEUTRAL,0.0,23.8% Modal (Beli ±5 Lot),BIG_ACCUMULATION,15000,4196.53,0.015176,0.7635
LPPF,Consumer & Retail,1615,5.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | RS_Strong* | Broksum_ACCUM***,21,15,25,50,0,43.0,16.3,15.4,DN,100,-92.6,BELOW,CONTINUATION,NONE,BEARISH,8.9,1610,1720,1578,1677,1724,1771,2.3,3.8,1.65,2702,4363730,100000,RANGING,Bull,Bull,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-817829.6842777416,-0.09811256741417876,-30791391.731601544,NO,69798,112723770.0,0.01,1057066746,1395970,False,-1.8,6153543,687023587,1109543093005.0,369973361,0.01,0.01,RETAIL_DOMINANT,1057066746,reported,1395970,1889907769344,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,44.05,-2.243,NEUTRAL,0.0,23.8% Modal (Beli ±14 Lot),BIG_ACCUMULATION,15000,4299.11,0.01097,0.4435
BRNA,Industri Dasar & Logam,645,4.7,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PBV_Murah | RS_Strong* | Broksum_ACCUM***,21,15,25,50,0,44.5,32.3,14.1,DN,100,-108.6,BELOW,CONTINUATION,NONE,BEARISH,21.1,635,790,568,773,868,964,11.9,19.8,1.66,1298,837210,100000,RANGING,Bear,Bear,NEUTRAL,50,AD_FALLING,33951.185853486764,-0.12310685539345462,-791285.8887844183,NO,1463328,943846560.0,0.5,292665770,979110000,False,0.0,219313,188769423,121756277835.0,102433019,0.78,0.5,RETAIL_DOMINANT,292665770,reported,979110000,631525933056,0.0,NEUTRAL,0,75.0,ULTRA BUY,-0.68,0.87,48.76,9.41,NEUTRAL,0.0,25.0% Modal (Beli ±38 Lot),BIG_ACCUMULATION,15000,4452.79,0.069385,-0.1392
DSNG,Agrikultur,1680,6.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,21,15,25,50,0,49.7,24.1,25.0,DN,66,-87.1,BELOW,CONTINUATION,NONE,BEARISH,13.5,1635,1860,1584,1841,1961,2082,5.7,9.6,1.68,1041,1748880,100000,TRENDING,Bull,Bull,NEUTRAL,50,AD_RISING,268601.75606395537,0.018324658421911437,1304714.7052946985,NO,15340621,25772243280.0,0.5,3068124383,10599842400,False,0.0,12155913,1978940228,3324619583040.0,1073843534,0.78,0.5,RETAIL_DOMINANT,3068124383,reported,10599842400,17807735521280,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,48.4,26.045,NEUTRAL,0.0,23.8% Modal (Beli ±14 Lot),BIG_ACCUMULATION,15000,3290.91,0.034942,0.2832
IRRA,Kesehatan,410,10.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,21,15,25,50,0,50.3,27.3,13.5,UP,100,98.4,BELOW,CONTINUATION,NONE,BEARISH,30.2,386,510,362,474,522,570,11.7,15.6,1.33,2083,854030,100000,HIGH_VOLATILITY,Bear,Bear,NEUTRAL,50,"VOL_SPIKE_STABLE, VPT_RISING, CMF_NEGATIVE, AD_FALLING",5780097.666353006,-0.24721800197062674,-45197812.151067324,YES,1083200,444112000.0,0.5,216640000,1507817400,False,0.0,6394746,139732800,57290448000.0,75824000,0.78,0.5,RETAIL_DOMINANT,216640000,reported,1507817400,618205085696,0.0,NEUTRAL,0,70.0,ULTRA BUY,-0.68,0.87,72.76,14.236,NEUTRAL,0.0,25.0% Modal (Beli ±60 Lot),BIG_ACCUMULATION,15000,5027.67,0.068953,-0.0668
BMHS,Kesehatan,191,10.5,TUNGGU,E,Macro_Defensive- | PBV_Murah | RS_Strong* | Alpha_Leader*** | Pullback_EMA21** | Broksum_ACCUM***,21,15,25,50,0,55.2,18.2,26.2,UP,100,143.3,BELOW,CONTINUATION,NONE,BEARISH,8.1,183,199,179,210,225,240,6.3,9.9,1.57,8333,1591603,100000,RANGING,Bull,Bear,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",2257412.7370489836,-0.19252264115649642,-26758458.09693581,YES,5624074,1074198134.0,0.27,2045118059,8603416176,False,-0.8,4607640,1323702665,252827209015.0,715791320,0.42,0.27,RETAIL_DOMINANT,2045118059,reported,8603416176,1643252547584,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,72.46,0.979,NEUTRAL,0.0,23.8% Modal (Beli ±124 Lot),BIG_ACCUMULATION,15000,5523.02,0.017391,0.2274
TSPC,Kesehatan,2430,8.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,21,15,25,50,0,44.7,26.0,20.0,UP,100,4.3,BELOW,CONTINUATION,NONE,BEARISH,5.3,2400,2520,2356,2554,2646,2739,3.0,5.1,1.7,1351,3282930,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",7215.302071374754,-0.24831851973545843,-7414468.888888889,NO,958605,2329410150.0,0.22,426046880,4509864300,False,-1.8,1256413,275971867,670611636810.0,149116408,0.35,0.22,RETAIL_DOMINANT,426046880,reported,4509864300,10958970814464,0.0,NEUTRAL,0,75.0,ULTRA BUY,-0.68,0.87,53.79,-6.903,NEUTRAL,0.0,25.0% Modal (Beli ±10 Lot),BIG_ACCUMULATION,15000,4469.36,0.016647,0.2337
KREN,Teknologi & Telco,15,2.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RS_Strong* | Broksum_ACCUM***,20,15,-5,50,15,37.0,27.1,0.0,DN,100,-80.9,BELOW,NONE,NONE,BEARISH,27.1,15,19,14,17,18,19,6.7,13.3,1.99,100000,1500000,100000,RANGING,Bear,Bear,ACCUMULATION,40,"CMF_POSITIVE, AD_RISING",5831070.8660130715,0.24933914219910625,163558100.0,NO,91317422,1369761330.0,0.7,13045346016,18204247800,False,0.8,26686406,8388157489,125822362335.0,4565871105,1.09,0.7,RETAIL_DOMINANT,13045346016,reported,18204247800,273063723008,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,43.44,-0.186,NEUTRAL,0.0,23.8% Modal (Beli ±1583 Lot),BIG_ACCUMULATION,15000,3696.62,0.040981,0.034
ACST,Infrastruktur & Konstruksi,94,6.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,20,15,15,50,0,37.1,24.9,0.0,UP,100,-149.7,BELOW,CONTINUATION,NONE,BEARISH,8.7,93,101,91,98,102,105,3.2,4.3,1.34,33333,3133302,100000,TRENDING,Bear,Bear,NEUTRAL,50,AD_RISING,155757.41088491678,0.10392995554832209,1252550.0,NO,7800931,733287514.0,0.5,1560186373,17675160000,False,0.0,1188700,1006320212,94594099928.0,546065230,0.78,0.5,RETAIL_DOMINANT,1560186373,reported,17675160000,1661465001984,0.0,NEUTRAL,0,50.0,BUY,-0.68,0.87,37.09,-2.109,NEUTRAL,0.0,12.5% Modal (Beli ±132 Lot),BIG_ACCUMULATION,15000,3709.21,0.025514,0.138
KKGI,Energi & Tambang,312,1.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Broksum_ACCUM***,20,15,-20,50,15,39.1,27.1,27.3,UP,100,-131.2,BELOW,CONTINUATION,NONE,BEARISH,4.5,312,326,300,332,347,363,3.8,6.4,1.68,8333,2599896,100000,RANGING,Bear,Bear,ACCUMULATION,40,"CMF_POSITIVE, AD_RISING, VPT_FALLING",-174920.77399380505,0.2819713116644841,9541170.0,NO,6246146,1948797552.0,0.7,892306613,4873329400,False,0.8,4175993,573753153,179010983736.0,312307314,1.09,0.7,RETAIL_DOMINANT,892306613,reported,4873329400,1520478715904,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.68,0.87,40.73,-4.549,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3908.81,0.008719,0.3036
MPPA,Consumer & Retail,51,6.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | RS_Strong* | Broksum_ACCUM***,20,15,15,50,0,48.6,11.9,25.0,DN,100,-73.5,BELOW,CONTINUATION,NONE,BEARISH,14.8,50,57,49,55,58,60,3.9,7.8,2.0,50000,2550000,100000,TRENDING,Bear,Bear,NEUTRAL,50,AD_FALLING,12703081.119441211,-0.06271543175448618,-73138400.0,NO,26584853,1355827503.0,0.5,5316970766,12966640084,False,0.0,25853240,3429446145,174901753395.0,1860939768,0.78,0.5,RETAIL_DOMINANT,5316970766,reported,12966640084,661298610176,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,51.47,0.32,NEUTRAL,0.0,23.8% Modal (Beli ±465 Lot),BIG_ACCUMULATION,15000,4860.3,0.037005,0.2314
BRIS,Perbankan,1855,5.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | Broksum_ACCUM***,20,30,25,0,0,40.7,25.8,42.1,UP,100,-49.8,BELOW,CONTINUATION,NONE,BEARISH,24.0,1775,2130,1765,2005,2117,2229,4.9,8.1,1.65,1111,2060905,100000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VOL_SPIKE_DOWN, VPT_FALLING",-445577.38681659475,-0.2926505268781761,-135184135.78369522,YES,10271141,19052966555.0,0.22,4564951583,46129260138,False,-1.8,17868700,2956947388,5485137404740.0,1597733054,0.35,0.22,RETAIL_DOMINANT,4564951583,reported,46129260138,85569774288896,0.0,NEUTRAL,0,75.0,ULTRA BUY,-0.68,0.87,38.59,-71.293,NEUTRAL,0.0,25.0% Modal (Beli ±13 Lot),BIG_ACCUMULATION,15000,4074.38,0.02932,0.5502
GOTO,Teknologi & Telco,50,3.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Broksum_ACCUM***,20,15,15,50,0,38.4,16.6,0.0,DN,99,-89.3,BELOW,NONE,NONE,BEARISH,14.9,50,56,48,54,57,59,4.0,8.0,2.0,50000,2500000,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-1294475393.9646604,-0.159232766663713,-15116553950.0,NO,1840084061,92004203050.0,0.22,817815138654,1062010200395,False,-1.8,4359373210,529739756065,26486987803250.0,286235298528,0.35,0.22,RETAIL_DOMINANT,817815138654,reported,1062010200395,53100509396992,0.0,NEUTRAL,0,55.0,BUY,-0.68,0.87,38.39,-1.044,NEUTRAL,0.0,16.3% Modal (Beli ±325 Lot),BIG_ACCUMULATION,15000,3831.77,0.02488,0.439
AXIO,Teknologi & Telco,116,8.2,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,20,15,15,50,0,48.2,32.5,50.0,UP,79,-1.8,BELOW,CONTINUATION,NONE,BEARISH,3.1,115,118,112,122,127,131,3.4,5.2,1.53,25000,2900000,100000,RANGING,Bear,Bear,NEUTRAL,50,"AD_RISING, VPT_FALLING",-8106.5060255611315,0.3697769402240862,4234670.0,NO,5940868,689140688.0,0.5,1188173736,5840126500,False,0.0,684976,766372061,88899159076.0,415860807,0.78,0.5,RETAIL_DOMINANT,1188173736,reported,5840126500,677454675968,0.0,NEUTRAL,0,75.0,ULTRA BUY,-0.68,0.87,52.24,0.238,NEUTRAL,0.0,25.0% Modal (Beli ±215 Lot),BIG_ACCUMULATION,15000,3825.48,0.009847,0.5065
DGNS,Kesehatan,250,2.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | Broksum_ACCUM***,20,30,25,0,0,35.5,13.5,18.4,DN,100,-194.6,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,14.9,250,292,223,295,329,363,10.8,18.0,1.67,3703,925750,100000,TRENDING,Bear,Bull,DISTRIBUTION,80,"VOL_SPIKE_DOWN, VPT_FALLING",-911882.3394695744,-0.3178109012119463,-22998127.676680043,YES,502556,125639000.0,0.17,287175000,1250000000,False,-3.2,2583363,186161194,46540298500.0,100511250,0.27,0.17,RETAIL_DOMINANT,287175000,reported,1250000000,312499994624,0.0,NEUTRAL,0,70.0,ULTRA BUY,-0.68,0.87,46.03,-4.941,NEUTRAL,0.0,25.0% Modal (Beli ±100 Lot),BIG_ACCUMULATION,15000,3548.84,0.032423,0.1545
MPPA,Consumer & Retail,51,6.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | RS_Strong* | Broksum_ACCUM***,20,15,15,50,0,48.6,11.9,25.0,DN,100,-73.5,BELOW,CONTINUATION,NONE,BEARISH,14.8,50,57,49,55,58,60,3.9,7.8,2.0,50000,2550000,100000,TRENDING,Bear,Bear,NEUTRAL,50,AD_FALLING,12703081.119441211,-0.06271543175448618,-73138400.0,NO,26584853,1355827503.0,0.5,5316970766,12966640084,False,0.0,25853240,3429446145,174901753395.0,1860939768,0.78,0.5,RETAIL_DOMINANT,5316970766,reported,12966640084,661298610176,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,51.47,0.32,NEUTRAL,0.0,23.8% Modal (Beli ±465 Lot),BIG_ACCUMULATION,15000,4860.3,0.037005,0.2314
HOKI,Consumer & Retail,65,5.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,20,15,15,50,0,37.8,13.1,12.5,DN,100,-111.1,BELOW,NONE,NONE,BEARISH,8.9,65,71,62,70,74,78,4.6,7.7,1.67,33333,2166645,100000,RANGING,Bear,Bear,NEUTRAL,50,AD_FALLING,3913242.087833479,-0.09205909089232836,-48649226.66666663,NO,14798251,961886315.0,0.5,2959650325,9677752680,False,0.0,24846623,1908974461,124083339965.0,1035877613,0.78,0.5,RETAIL_DOMINANT,2959650325,reported,9677752680,629053915136,0.0,NEUTRAL,0,55.0,BUY,-0.68,0.87,46.79,-0.43,NEUTRAL,0.0,16.3% Modal (Beli ±250 Lot),BIG_ACCUMULATION,15000,3775.83,0.01775,0.4582
KLBF,Kesehatan,870,4.7,TUNGGU,E,Macro_Defensive- | PER_Murah* | Broksum_ACCUM***,20,30,25,0,0,38.2,30.1,20.0,UP,68,-64.5,BELOW,CONTINUATION,NONE,BEARISH,18.8,850,990,831,935,984,1032,4.5,7.5,1.67,2564,2230680,100000,TRENDING,Bear,Bear,DISTRIBUTION,90,"VOL_SPIKE_DOWN, VPT_FALLING",-6734419.446504071,-0.2626586895482968,-319068365.04328966,YES,26989813,23481137310.0,0.15,17993209223,45248860110,False,-4.5,54889323,11668596182,10151678678340.0,6297623228,0.23,0.15,RETAIL_DOMINANT,17993209223,reported,45248860110,39366508412928,0.0,NEUTRAL,0,80.0,ULTRA BUY,-0.68,0.87,41.87,-27.239,NEUTRAL,0.0,25.0% Modal (Beli ±28 Lot),BIG_ACCUMULATION,15000,2609.77,0.020283,0.5157
TMAS,Transportasi & Logistik,123,5.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Broksum_ACCUM***,20,15,15,50,0,42.6,21.4,8.3,DN,100,-125.1,BELOW,CONTINUATION,NONE,BEARISH,10.7,123,138,118,131,137,143,4.1,6.5,1.59,20000,2460000,100000,RANGING,Bear,Bear,NEUTRAL,50,AD_FALLING,1904007.921255201,-0.18206311804577222,-31510235.238095224,NO,42429853,5218871919.0,0.5,8485970692,56868856000,False,0.0,8539706,5473451097,673234484931.0,2970089742,0.78,0.5,RETAIL_DOMINANT,8485970692,reported,56868856000,6994869092352,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,44.24,-1.362,NEUTRAL,0.0,23.8% Modal (Beli ±193 Lot),BIG_ACCUMULATION,15000,4255.41,0.028519,0.3015
