Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
SMBR,Industri Dasar & Logam,199,5.5,TUNGGU,E,Macro_Defensive- | Sector_HOT** | PER_Murah* | PBV_Murah | Broksum_ACCUM***,18,15,40,25,0,35.6,29.0,2.3,DN,100,-134.3,BELOW,NONE,NONE,BEARISH,23.6,199,238,186,220,236,252,6.5,10.6,1.63,7692,1530708,100000,TRENDING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",319654.30521552265,-0.09149951608218986,-14360063.888888896,NO,12162388,2420315212.0,0.5,2432477659,9932534336,False,0.0,6380963,1568948091,312220670109.0,851367180,0.78,0.5,RETAIL_DOMINANT,2432477659,reported,9932534336,1976574410752,0.0,NEUTRAL,0,61.72,ULTRA BUY,-2.86,0.42,37.07,-7.991,NEUTRAL,0.0,21.3% Modal (Beli ±106 Lot),BIG_ACCUMULATION,15000,3563.77,0.034003,0.5619
BSDE,Properti & Real Estate,760,6.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,18,15,50,20,0,44.1,21.0,28.6,DN,100,-103.4,BELOW,CONTINUATION,NONE,BEARISH,9.8,745,825,725,818,862,906,4.6,7.6,1.65,2857,2171320,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"AD_RISING, VPT_FALLING, VWAP_BELOW_DELTA_NEG",-222501.85720788594,0.09416864163349743,13563134.329004347,NO,11091732,8429716320.0,0.27,4033357381,20913395112,False,-0.8,8881466,2610590566,1984048830160.0,1411675083,0.42,0.27,RETAIL_DOMINANT,4033357381,reported,20913395112,15894180790272,0.0,NEUTRAL,0,49.69,WEAK,-2.86,0.42,49.93,-1.787,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4413.52,0.029241,0.5862
KIJA,Properti & Real Estate,180,5.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,18,15,50,20,0,44.4,20.1,9.1,DN,100,-93.6,BELOW,CONTINUATION,NONE,BEARISH,11.4,178,202,170,197,210,223,5.6,9.4,1.68,10000,1800000,100000,RANGING,Bear,Bear,NEUTRAL,50,AD_FALLING,26978710.46600902,-0.11705553570602975,-440383731.3430891,NO,3559377,640687860.0,0.5,711875524,711956815,False,0.0,110979173,459159714,82648748520.0,249156433,0.78,0.5,RETAIL_DOMINANT,711875524,reported,711956815,3743429427200,0.0,NEUTRAL,0,46.47,WEAK,-2.86,0.42,47.37,-1.93,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4441.17,0.02459,0.5498
JSMR,Infrastruktur & Konstruksi,3010,3.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,18,15,50,20,0,36.8,26.1,20.5,DN,80,-97.1,BELOW,CONTINUATION,NONE,BEARISH,14.6,2960,3290,2910,3176,3301,3425,3.3,5.5,1.67,1000,3010000,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-294637.3318527839,-0.03060188915978191,-3891664.573934838,NO,3561128,10718995280.0,0.22,1582723973,7257871199,False,-1.8,3082783,1025209455,3085880459550.0,553953390,0.35,0.22,RETAIL_DOMINANT,1582723973,reported,7257871199,21846191767552,0.0,NEUTRAL,0,51.08,BUY,-2.86,0.42,37.46,-60.964,NEUTRAL,0.0,13.3% Modal (Beli ±4 Lot),BIG_ACCUMULATION,15000,2950.12,0.017444,0.5442
MBMA,Energi & Tambang,580,-1.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | Broksum_ACCUM***,18,30,-20,0,0,33.9,19.4,0.0,DN,88,-166.0,BELOW,CONTINUATION,NONE,BEARISH,26.3,580,755,526,670,737,804,9.3,15.5,1.67,1851,1073580,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-60912924.79284823,-0.3219192333344992,-942320180.4761901,NO,28782129,16693634820.0,0.22,12792057487,107995419900,False,-1.8,155387190,8286055238,4805912038040.0,4477220120,0.35,0.22,RETAIL_DOMINANT,12792057487,reported,107995419900,62637345865728,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,42.72,-20.521,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3011.68,0.041022,0.5465
ASRI,Properti & Real Estate,130,5.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,18,15,50,20,0,41.7,12.1,11.1,DN,100,-98.5,BELOW,CONTINUATION,NONE,BEARISH,11.3,130,143,123,142,150,159,5.4,9.2,1.7,14285,1857050,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",1282604.1600880101,-0.203519132898825,-103787797.87878776,NO,27130335,3526943550.0,0.27,9865576721,19649411888,False,-0.8,22770146,6385494534,830114289420.0,3452951852,0.42,0.27,RETAIL_DOMINANT,9865576721,reported,19649411888,2554423410688,0.0,NEUTRAL,0,52.42,BUY,-2.86,0.42,48.04,-1.456,NEUTRAL,0.0,14.3% Modal (Beli ±110 Lot),BIG_ACCUMULATION,15000,4168.27,0.02372,0.6633
KRAS,Industri Dasar & Logam,278,3.0,HINDARI,RISK,Macro_Defensive- | Sector_HOT** | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,18,15,5,45,0,37.3,17.4,5.3,DN,68,-112.2,BELOW,NONE,NONE,BEARISH,13.6,278,308,263,304,323,342,5.4,9.4,1.74,6666,1853148,100000,RANGING,Bear,Bear,NEUTRAL,50,AD_FALLING,6550.826263085008,-0.1610981243614462,-24288902.271062195,NO,19346396,5378298088.0,0.5,3869279380,19346396899,False,0.0,12804366,2495685201,693800485878.0,1354247783,0.78,0.5,RETAIL_DOMINANT,3869279380,reported,19346396899,5378298347520,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,41.61,-5.833,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,2565.96,0.024279,0.445
HRUM,Energi & Tambang,910,-1.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | Broksum_ACCUM***,18,30,-5,0,0,31.6,14.6,7.1,DN,100,-248.5,BELOW,NONE,NONE,BEARISH,11.2,910,1040,867,982,1036,1090,4.7,7.9,1.68,2325,2115750,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-1975143.021018216,-0.4088465608081671,-107487874.52380955,NO,5226353,4755981230.0,0.22,2322823974,13148556400,False,-1.8,14719980,1504609231,1369194400210.0,812988390,0.35,0.22,RETAIL_DOMINANT,2322823974,reported,13148556400,11965186441216,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,44.52,-13.995,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3156.91,0.023629,0.6838
BHIT,Konglomerat & Investasi,32,4.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,18,15,50,20,0,39.9,16.0,0.0,DN,100,-109.8,BELOW,NONE,NONE,BEARISH,20.6,32,38,31,34,35,37,3.1,6.2,2.0,100000,3200000,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-1413593.219771985,-0.009098781937884475,-19430600.0,NO,124796030,3993472960.0,0.22,55464902225,83542741759,False,-1.8,12358146,35927390417,1149676493344.0,19412715778,0.35,0.22,RETAIL_DOMINANT,55464902225,reported,83542741759,2673367842816,0.0,NEUTRAL,0,49.57,WEAK,-2.86,0.42,39.9,-0.661,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3990.12,0.037486,0.2691
SRTG,Konglomerat & Investasi,1690,5.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,18,15,50,20,0,40.5,10.9,4.9,DN,100,-154.0,BELOW,CONTINUATION,NONE,BEARISH,8.6,1690,1840,1603,1835,1943,2052,5.1,8.6,1.69,1149,1941810,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",174493.93751319312,-0.15662907702596998,-29160372.43142822,NO,6531663,11038510470.0,0.27,2375150209,13549832900,False,-0.8,8599263,1537315973,2598063994370.0,831302573,0.42,0.27,RETAIL_DOMINANT,2375150209,reported,13549832900,22899217924096,0.0,NEUTRAL,0,50.7,BUY,-2.86,0.42,50.13,21.159,NEUTRAL,0.0,13.0% Modal (Beli ±7 Lot),BIG_ACCUMULATION,15000,4049.36,0.01871,0.4853
INCO,Energi & Tambang,5425,-1.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | Broksum_ACCUM***,18,30,-20,0,0,34.5,22.9,1.4,DN,100,-186.6,BELOW,CONTINUATION,NONE,BEARISH,24.3,5425,6925,4961,6198,6778,7357,8.6,14.2,1.65,215,1166375,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-6175419.090412356,-0.1454400297346165,-57054792.645069495,NO,4893015,26544606375.0,0.22,2174673743,10539784534,False,-1.8,19069873,1408644918,7641898680150.0,761135810,0.35,0.22,RETAIL_DOMINANT,2174673743,reported,10539784534,57178329186304,-0.04,NEUTRAL,6,0.0,TIDAK DIUJI,-2.86,0.42,46.98,52.048,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3445.35,0.048728,0.5262
INDY,Energi & Tambang,3160,-1.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | News_BEARISH--- | Broksum_ACCUM***,18,30,-5,0,0,35.2,13.3,0.0,DN,89,-222.1,BELOW,CONTINUATION,NONE,BEARISH,17.4,3160,3880,2888,3613,3952,4291,8.6,14.3,1.66,367,1159720,100000,RANGING,Bear,Bull,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",626135.4424938709,-0.2828617876648614,-121887003.85392386,NO,4091201,12928195160.0,0.27,1487709777,5202692000,False,-0.8,20618266,962920155,3042827689800.0,520698421,0.42,0.27,RETAIL_DOMINANT,1487709777,reported,5202692000,16440506712064,-0.08,NEGATIVE,10,0.0,TIDAK DIUJI,-2.86,0.42,52.14,51.922,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3160.76,0.044598,0.3219
LPKR,Konglomerat & Investasi,82,5.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,17,15,40,20,0,45.1,13.0,14.3,DN,100,-74.9,BELOW,CONTINUATION,NONE,BEARISH,18.4,81,93,76,91,98,105,7.3,11.0,1.51,16666,1366612,100000,RANGING,Bear,Bear,NEUTRAL,50,AD_FALLING,7674828.317756176,-0.02807569998410056,-178878426.66666603,NO,169113280,13867288960.0,0.5,33822656039,70877317769,False,0.0,74335706,21815613146,1788880277972.0,11837929613,0.78,0.5,RETAIL_DOMINANT,33822656039,reported,70877317769,5811940098048,0.0,NEUTRAL,0,50.27,BUY,-2.86,0.42,48.27,-0.664,NEUTRAL,0.0,12.7% Modal (Beli ±154 Lot),BIG_ACCUMULATION,15000,4514.42,0.031238,0.7417
BPTR,Transportasi & Logistik,85,7.2,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,17,20,50,0,0,50.4,39.6,24.2,DN,100,18.1,BELOW,CONTINUATION,NONE,BEARISH,16.8,79,95,76,100,111,122,10.6,17.6,1.66,11111,944435,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_RISING, VOL_SPIKE_DOWN, CMF_NEGATIVE",3856594.5018173438,-0.52542677100302,-113250743.46320346,YES,1565093,133032905.0,0.22,695597220,3534000000,False,-1.8,7962146,450573101,38298713585.0,243459026,0.35,0.22,RETAIL_DOMINANT,695597220,reported,3534000000,300390023168,0.0,NEUTRAL,0,60.49,ULTRA BUY,-2.86,0.42,58.89,0.881,NEUTRAL,0.0,20.4% Modal (Beli ±239 Lot),BIG_ACCUMULATION,15000,5036.73,0.052238,0.361
PTPP,Infrastruktur & Konstruksi,250,4.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,17,15,40,20,0,38.1,27.8,11.5,UP,100,-67.9,BELOW,CONTINUATION,NONE,BEARISH,12.3,246,274,235,275,295,314,6.0,10.0,1.67,6666,1666500,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",3878225.9075313397,-0.3937012884332669,-80523118.57142854,NO,8307702,2076925500.0,0.27,3020982620,6185341454,False,-0.8,9735223,1955331002,488832750500.0,1057343916,0.42,0.27,RETAIL_DOMINANT,3020982620,reported,6185341454,1546335420416,0.0,NEUTRAL,0,56.41,BUY,-2.86,0.42,43.81,-9.994,NEUTRAL,0.0,17.3% Modal (Beli ±69 Lot),BIG_ACCUMULATION,15000,3811.41,0.02304,0.5751
ADHI,Infrastruktur & Konstruksi,204,13.2,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader***,17,0,40,50,30,53.6,32.2,38.5,UP,100,85.8,BELOW,CONTINUATION,NONE,BEARISH,22.9,181,216,190,227,244,262,6.9,11.3,1.64,7142,1456968,100000,TRENDING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",28547365.22984969,-0.4386089373495555,-160555818.49206364,NO,14968486,3053571144.0,0.5,2993697330,8407608979,False,0.0,14515633,1930934779,393910694916.0,1047794065,0.78,0.5,RETAIL_DOMINANT,2993697330,reported,8407608979,1715152224256,0.41,POSITIVE,6,59.31,BUY,-2.86,0.42,59.76,1.623,NEUTRAL,0.0,19.5% Modal (Beli ±95 Lot),BIG_ACCUMULATION,15000,5364.21,0.044239,0.2329
CPIN,Consumer & Retail,4050,5.0,TUNGGU,E,Macro_Defensive- | Sector_HOT** | PER_Murah* | Broksum_ACCUM***,16,15,25,25,0,44.2,20.4,14.0,DN,83,-67.0,BELOW,CONTINUATION,NONE,BEARISH,16.3,4010,4530,3890,4316,4516,4716,4.0,6.6,1.65,625,2531250,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-313087.63665410643,-0.017083066676835214,-775501.5440115407,NO,16405953,66444109650.0,0.22,7291534680,16398000000,False,-1.8,6430230,4723091589,19128520935450.0,2552037138,0.35,0.22,RETAIL_DOMINANT,7291534680,reported,16398000000,66411900698624,0.0,NEUTRAL,0,59.26,BUY,-2.86,0.42,51.52,-26.727,NEUTRAL,0.0,19.4% Modal (Beli ±4 Lot),BIG_ACCUMULATION,15000,3698.98,0.021012,0.3766
SMGR,Industri Dasar & Logam,2080,3.5,TUNGGU,E,Macro_Defensive- | Sector_HOT** | PBV_Murah | Broksum_ACCUM***,16,15,25,25,0,38.0,26.8,16.3,DN,100,-57.5,BELOW,CONTINUATION,NONE,BEARISH,30.5,2000,2490,1966,2270,2412,2555,5.5,9.1,1.65,877,1824160,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-1911572.2374998033,-0.3275553395103963,-82046648.09523809,NO,9013538,18748159040.0,0.27,3277650465,6735544089,False,-0.8,10486016,2121459265,4412635271200.0,1147177662,0.42,0.27,RETAIL_DOMINANT,3277650465,reported,6735544089,14009931661312,0.0,NEUTRAL,0,58.5,BUY,-2.86,0.42,41.57,-121.159,NEUTRAL,0.0,18.9% Modal (Beli ±9 Lot),BIG_ACCUMULATION,15000,3797.29,0.029419,0.7018
ENZO,Consumer & Retail,86,12.7,TUNGGU,E,Macro_Defensive- | Sector_HOT** | PBV_Murah | RS_Strong* | Alpha_Leader*** | EMA*,16,0,15,75,0,54.8,31.6,32.8,UP,100,91.5,BELOW,CONTINUATION,NONE,BEARISH,66.0,59,107,72,110,128,146,16.3,27.9,1.71,7142,614212,100000,TRENDING,Bull,Bull,NEUTRAL,50,"VPT_RISING, AD_FALLING",338884734.71722263,-0.046477736357099245,-143736739.0862645,YES,3318212,285366232.0,0.5,663642461,2162547122,False,0.0,105130753,428049388,36812247368.0,232274861,0.78,0.5,RETAIL_DOMINANT,663642461,reported,2162547122,185979060224,0.0,NEUTRAL,0,61.77,ULTRA BUY,-2.86,0.42,65.21,6.498,NEUTRAL,0.0,21.3% Modal (Beli ±247 Lot),BIG_ACCUMULATION,15000,5479.23,0.11615,0.3629
MTDL,Teknologi & Telco,575,6.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,15,15,25,20,0,49.4,19.1,36.4,DN,100,-57.4,BELOW,CONTINUATION,NONE,BEARISH,9.7,560,605,554,610,636,663,3.7,6.1,1.65,4761,2737575,100000,RANGING,Bear,Bull,NEUTRAL,50,"AD_RISING, VWAP_BELOW_DELTA_NEG",136127.09942810622,0.21582115737170599,7888190.0,NO,27198823,15639323225.0,0.5,5439764791,12276884585,False,0.0,1809166,3508648292,2017472767900.0,1903917676,0.78,0.5,RETAIL_DOMINANT,5439764791,reported,12276884585,7059208667136,0.0,NEUTRAL,0,42.97,WEAK,-2.86,0.42,44.39,-2.463,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4940.44,0.016888,0.3656
BWPT,Agrikultur,122,3.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,15,15,25,20,0,39.1,20.9,4.2,DN,100,-216.1,BELOW,CONTINUATION,NONE,BEARISH,12.9,122,139,114,136,146,156,6.6,11.5,1.74,12500,1525000,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",33070462.866457522,-0.1555905059777046,-450587200.95238066,NO,20788108,2536149176.0,0.27,7559312012,31122368200,False,-0.8,140022836,4892764700,596917293400.0,2645759204,0.42,0.27,RETAIL_DOMINANT,7559312012,reported,31122368200,3796929085440,0.0,NEUTRAL,0,60.49,ULTRA BUY,-2.86,0.42,47.81,1.259,NEUTRAL,0.0,20.4% Modal (Beli ±166 Lot),BIG_ACCUMULATION,15000,3914.21,0.036195,0.5398
ASII,Konglomerat & Investasi,5825,6.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,15,15,25,20,0,47.8,11.7,22.2,DN,77,-36.3,BELOW,CONTINUATION,NONE,BEARISH,9.6,5687,6282,5580,6233,6540,6846,4.2,7.0,1.67,408,2376600,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",459453.3379934244,-0.31128115780950943,-253379525.95238078,NO,40057105,233332636625.0,0.22,17803158023,40063816240,False,-1.8,33046780,11531995610,67173874428250.0,6231105308,0.35,0.22,RETAIL_DOMINANT,17803158023,reported,40063816240,233371728871424,0.0,NEUTRAL,0,49.95,WEAK,-2.86,0.42,48.56,-41.971,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3721.23,0.021599,0.551
ARTO,Perbankan,1245,2.0,TUNGGU,E,Macro_Defensive- | Sector_HOT** | Broksum_ACCUM***,14,15,0,25,0,39.0,14.4,8.3,DN,100,-100.5,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,21.5,1235,1450,1168,1373,1468,1564,6.2,10.3,1.66,1298,1616010,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",622481.2361920779,-0.13819729558527719,-18368139.186401814,NO,10587076,13180909620.0,0.27,3849846044,13861330900,False,-0.8,4534856,2491812853,3102307001985.0,1347446115,0.42,0.27,RETAIL_DOMINANT,3849846044,reported,13861330900,17257356853248,0.0,NEUTRAL,0,57.7,BUY,-2.86,0.42,41.1,-45.27,NEUTRAL,0.0,18.3% Modal (Beli ±14 Lot),BIG_ACCUMULATION,15000,3902.71,0.033466,0.4871
WIDI,Pantauan Khusus (High Volatility),31,6.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,14,15,15,20,0,41.9,15.6,0.0,DN,100,-90.9,BELOW,CONTINUATION,NONE,BEARISH,17.7,31,36,28,35,38,41,9.7,12.9,1.33,33333,1033323,100000,RANGING,Bear,Bear,NEUTRAL,50,AD_RISING,2933538.643068662,0.17048496950465428,25364600.00000003,NO,3353186,103948766.0,0.5,670637280,1600031683,False,0.0,6809966,432561046,13409392426.0,234723048,0.78,0.5,RETAIL_DOMINANT,670637280,reported,1600031683,49600983040,0.0,NEUTRAL,0,56.76,BUY,-2.86,0.42,45.89,0.109,NEUTRAL,0.0,17.6% Modal (Beli ±566 Lot),BIG_ACCUMULATION,15000,4189.53,0.034069,0.1885
PWON,Properti & Real Estate,320,4.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,14,15,50,0,0,35.6,25.6,15.0,DN,100,-88.0,BELOW,CONTINUATION,NONE,BEARISH,16.2,316,352,310,336,349,361,3.1,5.0,1.61,10000,3200000,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-5968115.40620634,-0.27592147414334045,-220774740.95238042,NO,40395190,12926460800.0,0.27,14689160328,48159602400,False,-0.8,34234196,9507559024,3042418887680.0,5141206114,0.42,0.27,RETAIL_DOMINANT,14689160328,reported,48159602400,15411072466944,0.0,NEUTRAL,0,48.38,WEAK,-2.86,0.42,38.5,-7.137,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3559.14,0.01472,0.7193
ANTM,Energi & Tambang,3630,2.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | Broksum_ACCUM***,14,15,15,20,0,41.3,16.4,4.3,DN,80,-107.5,BELOW,CONTINUATION,NONE,BEARISH,15.3,3630,4120,3416,3987,4255,4523,5.9,9.8,1.66,467,1695210,100000,RANGING,Bear,Bull,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-6933703.242569253,-0.04558354141387637,-103213987.78382897,NO,23130932,83965283160.0,0.27,8411248269,24030764724,False,-0.8,103972656,5444180443,19762375008090.0,2943936894,0.42,0.27,RETAIL_DOMINANT,8411248269,reported,24030764724,87231674974208,0.0,NEUTRAL,0,55.51,BUY,-2.86,0.42,50.03,-8.062,NEUTRAL,0.0,16.6% Modal (Beli ±4 Lot),BIG_ACCUMULATION,15000,3315.2,0.027088,0.5686
TOBA,Energi & Tambang,585,1.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,14,15,-5,20,15,46.1,14.4,33.6,DN,100,-48.5,BELOW,CONTINUATION,NONE,BEARISH,19.9,565,658,541,658,713,768,7.5,12.5,1.67,2272,1329120,100000,RANGING,Bear,Bear,ACCUMULATION,40,"VPT_RISING, AD_RISING",4033527.9395424426,-0.024512757615307083,3258610.665445566,NO,14939921,8739853785.0,0.7,2134274505,8249360331,False,0.8,16216166,1372338508,802818027180.0,746996076,1.09,0.7,RETAIL_DOMINANT,2134274505,reported,8249360331,4825876004864,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,51.9,-4.426,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4612.71,0.035207,0.7309
EXCL,Teknologi & Telco,3050,3.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | Broksum_ACCUM***,14,15,15,20,0,48.8,14.2,39.4,DN,100,-24.5,BELOW,CONTINUATION,NONE,BEARISH,10.8,2940,3280,2886,3323,3528,3733,5.4,9.0,1.67,609,1857450,100000,RANGING,Bear,Bull,NEUTRAL,50,"VPT_RISING, AD_FALLING",421191.08351673186,-0.016195299748151308,-5978251.812865555,NO,30200851,92112595550.0,0.5,6040170350,18199862451,False,0.0,11481230,3895909877,11882525124850.0,2114059622,0.78,0.5,RETAIL_DOMINANT,6040170350,reported,18199862451,55509583396864,0.0,NEUTRAL,4,54.97,BUY,-2.86,0.42,57.95,19.543,NEUTRAL,0.0,16.2% Modal (Beli ±5 Lot),BIG_ACCUMULATION,15000,4881.05,0.025568,0.6347
GOTO,Teknologi & Telco,50,2.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | Broksum_ACCUM***,14,15,15,20,0,38.4,18.4,0.0,DN,99,-104.2,BELOW,NONE,NONE,BEARISH,13.7,50,56,48,54,57,60,4.0,8.0,2.0,50000,2500000,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VOL_SPIKE_DOWN, VPT_FALLING",-1294475393.9646604,-0.08307712597829509,-13306610350.0,YES,1840084061,92004203050.0,0.22,817815138654,1062010200395,False,-1.8,4488530970,529739756065,26486987803250.0,286235298528,0.35,0.22,RETAIL_DOMINANT,817815138654,reported,1062010200395,53100509396992,0.0,NEUTRAL,0,46.25,WEAK,-2.86,0.42,38.39,-0.904,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3827.79,0.02488,0.4108
AKRA,Energi & Tambang,1500,9.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | EMA*,14,0,25,50,15,59.0,28.0,68.7,UP,85,92.2,ABOVE,CONTINUATION,BEARISH_DIV,BULLISH,14.4,1345,1540,1432,1613,1698,1783,4.5,7.5,1.67,1470,2205000,100000,TRENDING,Bull,Bull,ACCUMULATION,60,"CMF_POSITIVE, AD_RISING",5682030.517580641,0.3054310898663762,127088987.35736473,NO,50825216,76237824000.0,0.8,6353152072,19799769600,False,1.8,24698980,4078723631,6118085446500.0,2223603225,1.25,0.8,RETAIL_DOMINANT,6353152072,reported,19799769600,29699652714496,0.0,NEUTRAL,0,56.09,BUY,-2.86,0.42,65.34,53.424,NEUTRAL,0.0,17.1% Modal (Beli ±11 Lot),BIG_ACCUMULATION,15000,5029.76,0.022671,0.0155
TMAS,Transportasi & Logistik,123,3.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | Broksum_ACCUM***,14,15,15,20,0,42.1,22.6,0.0,DN,100,-114.9,BELOW,CONTINUATION,NONE,BEARISH,10.2,123,138,118,132,138,145,4.1,7.3,1.78,20000,2460000,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",2155293.621106595,-0.19103159588818205,-36299635.238095224,NO,23336419,2870379537.0,0.27,8485970692,56868856000,False,-0.8,8781440,5492544531,675582977313.0,2970089742,0.42,0.27,RETAIL_DOMINANT,8485970692,reported,56868856000,6994869092352,0.0,NEUTRAL,0,49.35,WEAK,-2.86,0.42,45.33,-1.155,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4211.05,0.028446,0.3379
